Frame,Away_1450_x,Away_1450_y,Away_1451_x,Away_1451_y,Away_1452_x,Away_1452_y,Away_1453_x,Away_1453_y,Away_1454_x,Away_1454_y,Away_2916_x,Away_2916_y,Away_4168_x,Away_4168_y,Away_4169_x,Away_4169_y,Away_4170_x,Away_4170_y,Away_4270_x,Away_4270_y,Away_6328_x,Away_6328_y,Away_8161_x,Away_8161_y,ball_x,ball_y,Period,Time [s]
55,-34.45067181437535,5.747600205321924,-35.02626871874413,-1.7225374331267918,-34.14488822131192,-8.779138166914544,-32.385498788814694,-15.75746851741251,-32.6821517853417,10.209555099857791,-32.90167099445967,-24.960811186337832,-23.546149033647453,-6.143527216375741,-22.551604960770188,-15.001599335024078,-22.83416190298921,-19.216692515009406,-4.398639455782307,0.4285714285714295,-48.366270133990376,-1.7468378615868099,51.702040816326495,-34.14285714285716,-20.1258344044173,-17.690449134000286,1,2.75
56,-34.49282302364671,5.701733380510887,-35.04614633057502,-1.6626325544860725,-34.116766412751055,-8.708238100509057,-32.351330897394455,-15.620611729107525,-32.76228060187996,10.168522767606076,-32.93217482081481,-24.93281619699491,-23.579591836734693,-6.142857142857138,-22.529894173222164,-14.866525777823197,-22.858503401360547,-19.0,-4.398639455782307,0.4285714285714295,-48.38503401360544,-1.714285714285718,51.702040816326495,-34.142857142857174,-20.163315785637877,-17.400030845126796,1,2.8000000000000003
57,-34.533103852386226,5.658572299927787,-35.062787678571354,-1.59719651131043,-34.08489831609677,-8.630982910657911,-32.31829546033953,-15.48050249573638,-32.8402101797877,10.134139405914219,-32.96126575306538,-24.907636782858606,-23.618218338064377,-6.133535951388803,-22.510970001493586,-14.727204465004078,-22.889140713508187,-18.791662775153256,-4.398639455782321,0.4285714285714295,-48.40484714178175,-1.6799121694516128,51.702040816326495,-34.14285714285714,-20.257302518759587,-16.084609320601224,1,2.85
58,-34.571568220794006,5.61817096704759,-35.07631380943369,-1.5263941028897619,-34.049613306469105,-8.547566212823575,-32.28659249906684,-15.33724744807095,-32.91588039976211,10.106262746566886,-32.98905614355032,-24.88500856001459,-23.661958732432865,-6.115714455476196,-22.494893675682892,-14.583829571546259,-22.925856833306284,-18.591587414140978,-4.398639455782307,0.4285714285714295,-48.42568191995787,-1.6437594593337694,51.702040816326495,-34.14285714285716,-20.348984848617366,-14.801439812438785,1,2.9000000000000004
59,-34.608292257597796,5.5805775469508605,-35.08688271716856,-1.4504474826850402,-34.01130870406594,-8.458245099985971,-32.25642027829288,-15.190953355484536,-32.98923181782746,10.084679477402375,-33.01569903712364,-24.864584041330076,-23.710669293291623,-6.089612289175243,-22.48169268189785,-14.436602877168017,-22.968335551116528,-18.399492184119552,-4.398639455782307,0.4285714285714295,-48.44750115739567,-1.6058853276659653,51.70204081632645,-34.14285714285716,-20.43836277521121,-13.550522320639518,1,2.95
60,-34.64335209152538,5.545840204718197,-35.09465239578246,-1.3695788041572956,-33.970381829085106,-8.36327666512504,-32.227977062734084,-15.041726987350401,-33.06020499000798,10.069176286259017,-33.04134747863933,-24.846015739672207,-23.764206294092073,-6.055449086541912,-22.471394506246227,-14.285726161587638,-23.016260657300528,-18.215095352245253,-4.398639455782321,0.4285714285714295,-48.47026766335707,-1.5663475181820035,51.70204081632645,-34.14285714285714,-20.52543629854112,-12.331856845203378,1,3.0
61,-34.676823851304526,5.514007105430164,-35.09978083928192,-1.2840102207675435,-33.92723000172447,-8.262918001220683,-32.201461117106966,-14.889675113041891,-33.128740472327905,10.059539860975102,-33.066154512951414,-24.828956167908178,-23.822426008285635,-6.013444481632191,-22.464026634835786,-14.131401204523469,-23.06931594221995,-18.03811518567446,-4.398639455782307,0.4285714285714295,-48.49394424710394,-1.5252037746156324,51.70204081632656,-34.14285714285716,-20.61020541860711,-11.145443386130413,1,3.0500000000000003
62,-34.70878366566299,5.485126414167372,-35.10242604167347,-1.1939638859767996,-33.882250542181865,-8.157426201252871,-32.17707070612799,-14.734904501932258,-33.194778820811436,10.05555688938896,-33.090273184913904,-24.813057838905177,-23.88518470932375,-5.9638181085020285,-22.45961655377431,-13.973829785693775,-23.127185196236432,-17.86826995156355,-4.398639455782337,0.42857142857143915,-48.51849371789818,-1.4825118407006697,51.702040816326495,-34.14285714285714,-20.69267013540916,-9.991281943420567,1,3.1
63,-34.73930766332857,5.459246296010379,-35.10274599696361,-1.0996619532460266,-33.83584077065515,-8.047058358201514,-32.15500409451364,-14.577521923394817,-33.258260591482845,10.057014059338872,-33.1138565393808,-24.797973265530416,-23.95233867065785,-5.906789601207368,-22.45819174916955,-13.813213684816892,-23.189552209711625,-17.705277917068816,-4.398639455782321,0.42857142857143915,-48.54387888500168,-1.4383294601709122,51.702040816326495,-34.14285714285714,-20.77283044894729,-8.869372517073906,1,3.1500000000000004
64,-34.768471973029,5.43641491603977,-35.10089869915886,-1.0013265760362935,-33.788398007342195,-7.93207156504651,-32.1354595469804,-14.417634146802888,-33.319126340366324,10.063698058663194,-33.13705762120611,-24.78335496065102,-24.02374416573934,-5.842578593804209,-22.459779707129275,-13.649754681611103,-23.25610077300716,-17.548857349346633,-4.398639455782337,0.4285714285714295,-48.57006255767635,-1.3927143767601047,51.70204081632645,-34.14285714285714,-20.850686359221484,-7.779715107090354,1,3.2
65,-34.7963527234921,5.416680439336119,-35.09704214226576,-0.899179907808587,-33.74031957244082,-7.812722914767841,-32.118635328244736,-14.255347941529752,-33.377316623486124,10.075395575200178,-33.160029475243846,-24.768855437134263,-24.099257468019697,-5.77140472034849,-22.46440791376127,-13.483654555794732,-23.32651467648467,-17.398726515553335,-4.398639455782321,0.4285714285714295,-48.59700754518406,-1.3457243342020735,51.70204081632656,-34.14285714285716,-20.92623786623175,-6.722309713470002,1,3.25
66,-34.8230260434456,5.400091030980024,-35.0913343202908,-0.7934441020239036,-33.6920027861489,-7.689269500345418,-32.10472970302314,-14.090770076948704,-33.43277199686648,10.091893296788204,-33.182925146348,-24.754127207847247,-24.178734850950313,-5.693487614896188,-22.472103855173263,-13.3151150870861,-23.400477710505836,-17.254603682845257,-4.398639455782307,0.4285714285714295,-48.62467665678671,-1.2974170762305777,51.70204081632645,-34.14285714285714,-20.999484969978088,-5.69715633621275,1,3.3000000000000003
67,-34.848568061617286,5.386694856052038,-35.08393322724052,-0.6843413121432733,-33.64384496866426,-7.561968414759163,-32.09394093603207,-13.924007322433024,-33.485433016531616,10.112977911265531,-33.20589767937259,-24.73882278565718,-24.26203258798264,-5.609046911503238,-22.482895017473066,-13.144338055203477,-23.47767366543228,-17.116207118378806,-4.398639455782307,0.4285714285714295,-48.65303270174619,-1.247850346579443,51.702040816326495,-34.14285714285716,-21.07042767046049,-4.704254975318673,1,3.35
68,-34.87305490673494,5.376540079632776,-35.07499685712144,-0.5720936916276878,-33.596243440184786,-7.431076750989006,-32.08646729198802,-13.755166447356029,-33.535240238505764,10.138436106470488,-33.22910011917164,-24.722594683431264,-24.3490069525681,-5.518302244225638,-22.496808886768424,-12.971525239865194,-23.557786331625643,-16.98325508931023,-4.398639455782307,0.4285714285714295,-48.6820384893244,-1.1970818889824149,51.70204081632656,-34.14285714285716,-21.139065967678977,-3.7436056307877275,1,3.4000000000000004
69,-34.89656270752632,5.36967486680281,-35.06468320394006,-0.4569233939381775,-33.54959552090829,-7.2968516020149075,-32.08250703560746,-13.58435422109101,-33.58213421881317,10.16805457024138,-33.252685510599136,-24.70509541403669,-24.43951421815813,-5.421473247119342,-22.513872949167098,-12.796878420789556,-23.640499499447564,-16.855465862795985,-4.398639455782307,0.4285714285714295,-48.71165682878322,-1.1451694471733047,51.70204081632645,-34.14285714285714,-21.205399861633513,-2.815208302619953,1,3.45
70,-34.91916759271921,5.366147382642688,-35.053150261702925,-0.3390525725356952,-33.50429853103266,-7.159550060816742,-32.082258431606895,-13.411677413011253,-33.62605551347802,10.201619990416539,-33.27680689850911,-24.685977490340616,-24.53341065820415,-5.318779554240297,-22.53411469077687,-12.62059937769485,-23.725496959259697,-16.732557705992342,-4.398639455782321,0.4285714285714295,-48.74185052938456,-1.0921707648858863,51.70204081632645,-34.14285714285714,-21.26942935232413,-1.9190629908153207,1,3.5
71,-34.94094569104137,5.366005792233038,-35.04055602441654,-0.21870338088132912,-33.46074979075572,-7.0194292203744375,-32.085919744702764,-13.237242792490083,-33.6669446785246,10.23891905483426,-33.30161732775554,-24.664893425210234,-24.630552546157592,-5.210440799644474,-22.557561597705494,-12.442889890299414,-23.812462501423706,-16.61424888605565,-4.398639455782321,0.4285714285714295,-48.7725824003903,-1.0381435858539467,51.70204081632656,-34.14285714285716,-21.331154439750833,-1.05516969537383,1,3.5500000000000003
72,-34.96197313122057,5.369298260654409,-35.02705848608742,-0.0960979724360564,-33.41934662027534,-6.876746173668017,-32.093689239611564,-13.061157128900765,-33.7047422699771,10.279738451332841,-33.32726984319243,-24.641495731512734,-24.73079615546989,-5.09667661738785,-22.58424115606075,-12.263951738321532,-23.901079916301196,-16.500257670142258,-4.398639455782321,0.4285714285714295,-48.803815251062325,-0.9831456538112888,51.702040816326495,-34.14285714285714,-21.390575123913578,-0.22352841629548606,1,3.6
73,-34.982326041984585,5.376072952987391,-35.012815640722096,0.028541499339131346,-33.38048633978934,-6.731758013677288,-32.10576518104979,-12.883527191616622,-33.739388843859786,10.323864867750613,-33.35391748967383,-24.615436922115308,-24.833997759592485,-4.9777066415263675,-22.61418085195039,-12.083986701479523,-23.991032994253832,-16.39030232540854,-4.398639455782321,0.4285714285714295,-48.83551189066254,-0.927234712491686,51.702040816326495,-34.14285714285714,-21.44769140481241,0.5758608464197065,1,3.6500000000000004
74,-35.00208055206119,5.38637803431257,-34.99798548232707,0.15499288098321842,-33.34456626949561,-6.584721833382282,-32.122345833733895,-12.704459750010928,-33.77082495619687,10.371084991925894,-33.38171331205372,-24.58636950988513,-24.94001363197679,-4.853750506115983,-22.647408171482216,-11.903196559491683,-24.082005525643247,-16.28410111901083,-4.398639455782307,0.4285714285714295,-48.86763512845285,-0.8704685056289211,51.70204081632656,-34.14285714285716,-21.502503282447314,1.3429980927717522,1,3.7
75,-35.021312790178165,5.40026166971051,-34.982726004908876,0.2830340190351697,-33.31198372959198,-6.435894725762889,-32.14362946238036,-12.524061573457026,-33.798991163012566,10.421185511696976,-33.410810355186115,-24.553946007689376,-25.048700046074238,-4.725027845212693,-22.683950600763936,-11.721783092076302,-24.173681300831102,-16.181372318105463,-4.398639455782307,0.4285714285714295,-48.90014777369511,-0.8129047769567964,51.70204081632656,-34.14285714285714,-21.55501075681828,2.0778833227606466,1,3.75
76,-35.04009888506326,5.417772024261823,-34.96719520247403,0.41244276003398883,-33.2831360402763,-6.2855337837990035,-32.16981433170567,-12.342439431328142,-33.82382802033114,10.473953114902166,-33.441361663925,-24.517818928395247,-25.159913275336287,-4.591758292872431,-22.723835625903373,-11.539948078951733,-24.26574411017902,-16.081834189848784,-4.398639455782307,0.4285714285714295,-48.933012635651245,-0.7546012702090805,51.70204081632656,-34.14285714285714,-21.605213827925326,2.7805165363863846,1,3.8000000000000003
77,-35.05851496544426,5.438957263047054,-34.95155106902905,0.5429969505186938,-33.25842052174643,-6.133896100470609,-32.201098706426315,-12.159700092997632,-33.845276084176795,10.529174489379805,-33.473520283124415,-24.47764078486995,-25.27350959321434,-4.4541614831512,-22.767090733008274,-11.357893299836256,-24.357877744048672,-15.98520500139716,-4.398639455782307,0.4285714285714295,-48.966192523583125,-0.6956157291195759,51.70204081632656,-34.14285714285714,-21.65311249576843,3.450897733648981,1,3.85
78,-35.07663716004894,5.463865551146811,-34.93595159858045,0.6744744370282157,-33.23823449420022,-5.981238768757622,-32.23768085125876,-11.975950327838738,-33.86327591057378,10.586636322968166,-33.50743925763834,-24.433064089980633,-25.389345273159822,-4.312457050104901,-22.813743408186387,-11.175820534448167,-24.449765992801673,-15.891203019906927,-4.398639455782321,0.4285714285714295,-48.999650246752665,-0.6360058974220655,51.70204081632656,-34.14285714285714,-21.698706760347616,4.08902691454843,1,3.9000000000000004
79,-35.09454159760505,5.492545053641653,-34.92055478513476,0.806653066101621,-33.2229752778355,-5.827818881639949,-32.27975903091948,-11.791296905224826,-33.87776805554632,10.646125303505574,-33.5432716323208,-24.383741356594488,-25.507276588624194,-4.166864627789541,-22.863821137545493,-10.993931562505791,-24.541092646799694,-15.799546512534407,-4.398639455782307,0.4285714285714295,-49.03334861442174,-0.5758295188503516,51.702040816326495,-34.14285714285714,-21.741996621662867,4.694904079084733,1,3.95
80,-35.112304406840394,5.52504393561218,-34.905518622698494,0.9393106842778506,-33.21304019285016,-5.673893532097526,-32.327531510124956,-11.605846594529126,-33.88869307511864,10.707428118830359,-33.581170452025816,-24.3293250975787,-25.62715981305885,-4.017603850261082,-22.9173514071934,-10.812428163727416,-24.631541496404356,-15.70995374643598,-4.398639455782307,0.4285714285714295,-49.067250435852245,-0.5151443371381785,51.70204081632656,-34.14285714285714,-21.782982079714188,5.26852922725788,1,4.0
81,-35.13000171648272,5.561410362138968,-34.89100110527818,1.0722251380958836,-33.208826559442016,-5.5197198131102905,-32.38119655359168,-11.419706165124982,-33.89599152531498,10.770331456780816,-33.62128876160737,-24.26946782580046,-25.74885121991524,-3.8648943515754706,-22.974361703237804,-10.631512117831361,-24.720796331977322,-15.622142988767981,-4.398639455782321,0.42857142857143915,-49.10131852030608,-0.45400809601936315,51.702040816326495,-34.14285714285714,-21.82166313450157,5.809902359067866,1,4.05
82,-35.1477096552598,5.601692498302586,-34.87716022688032,1.2051742740947382,-33.21073169780894,-5.365554817658199,-32.4409524260361,-11.232982386385684,-33.899603962159574,10.834622005195259,-33.66377960591949,-24.203822054126956,-25.872207082644803,-3.7089557657886782,-23.03487951178652,-10.45138520453594,-24.80854094388022,-15.53583250668676,-4.398639455782307,0.4285714285714295,-49.13551567704513,-0.3924785392276982,51.702040816326495,-34.14285714285714,-21.85803978602504,6.319023474514724,1,4.1000000000000005
83,-35.165504351899415,5.645938509183631,-34.86415398151143,1.3379359388134033,-33.219152928148766,-5.2116556387211395,-32.50699739217473,-11.045782027684517,-33.89947094167664,10.90008645191199,-33.70879602981615,-24.132040295425362,-25.99708367469896,-3.550007726956664,-23.098932318947305,-10.272249203559449,-24.89445912247469,-15.450740567348648,-4.398639455782307,0.4285714285714295,-49.169804715331296,-0.33061341049696663,51.702040816326495,-34.14285714285714,-21.892112034284573,6.795892573598421,1,4.15
84,-35.183461935129344,5.694196559862672,-34.85214036317805,1.4702879787908782,-33.23448757065937,-5.058279369279069,-32.579529716724025,-10.858211858394737,-33.89553301989041,10.966511484769349,-33.7564910781514,-24.05377506256286,-26.12333726952914,-3.388269869135382,-23.166547610827916,-10.094305894620181,-24.978234658122403,-15.366585437909976,-4.398639455782321,0.42857142857143915,-49.20414844442646,-0.2684704535609322,51.70204081632656,-34.14285714285714,-21.923879879280168,7.240509656318967,1,4.2
85,-35.20165853367733,5.746514815420276,-34.84127736588669,1.6020082405661273,-33.25713294553857,-4.905683102311901,-32.65874766440047,-10.670378647889729,-33.887730752825135,11.033683791605604,-33.80701779577922,-23.968678868406663,-26.250824140586747,-3.2239618263808203,-23.23775287353612,-9.91775705743647,-25.05955134118497,-15.283085385527139,-4.398639455782307,0.4285714285714295,-49.23850967359252,-0.206107412153402,51.70204081632656,-34.14285714285714,-21.953343321011843,7.65287472267638,1,4.25
86,-35.22017027627116,5.802941440937062,-34.831722983643864,1.7328745706781592,-33.28748637298424,-4.75412393079956,-32.74484949992055,-10.482389165542726,-33.87600469650503,11.10139006025909,-33.86052922755362,-23.876404225823936,-26.379400561323283,-3.0573032327489362,-23.312575593179695,-9.742804471726624,-25.138092962024057,-15.199958677356454,-4.398639455782307,0.4285714285714295,-49.27285121209137,-0.14358203000816872,51.70204081632656,-34.14285714285714,-21.98050235947959,8.032987772670632,1,4.3
87,-35.23907329163863,5.863524601493592,-34.823635210456096,1.8626648156659436,-33.325945173194235,-4.603858947721999,-32.83803348800074,-10.294350180727058,-33.860295406954315,11.16941697856812,-33.91717841832862,-23.776603647681874,-26.50892280519012,-2.8885137222956705,-23.391043255866407,-9.569649917208928,-25.213543311001306,-15.116923580554259,-4.398639455782307,0.4285714285714295,-49.30713586918489,-0.08095205085900091,51.702040816326495,-34.14285714285714,-22.005356994683407,8.380848806301751,1,4.3500000000000005
88,-35.25844370850748,5.928312462170419,-34.81717204032991,1.9911568220685085,-33.372906666366376,-4.455145246059133,-32.938497893357514,-10.10636846281598,-33.84054344019725,11.237551234371018,-33.977118412958234,-23.668929646847623,-26.63924714563871,-2.7178129290770054,-23.473183347704033,-9.398495173601686,-25.28558617847835,-15.03369836227693,-4.398639455782307,0.4285714285714295,-49.341326454134986,-0.018275218439710555,51.702040816326495,-34.14285714285714,-22.02790722662328,8.696457823569707,1,4.4
89,-35.27835765560547,5.997353188048172,-34.8124914672718,2.118128436424804,-33.428768172698554,-4.308239918790885,-33.046440980707345,-9.918550781182832,-33.81668935225803,11.305579515506075,-34.04050225629644,-23.55303473618842,-26.77022985612046,-2.545420487148876,-23.559023354800313,-9.229542020623235,-25.35390535481685,-14.950001289680774,-4.398639455782321,0.4285714285714295,-49.37538577620355,0.044390723515933816,51.702040816326495,-34.14285714285714,-22.04815305529924,8.979814824474518,1,4.45
90,-35.2988912616604,6.070694944207413,-34.80975148528833,2.2433575052738477,-33.49392701238859,-4.163400058897198,-33.162061014766735,-9.7310039052009,-33.788673699160924,11.373288509811594,-34.10748299319729,-23.42857142857143,-26.90172721008684,-2.3715560305672834,-23.648590763263034,-9.062992237991855,-25.41818463037843,-14.865550629922172,-4.398639455782307,0.4285714285714295,-49.409276644652465,0.10698803127415885,51.70204081632656,-34.14285714285714,-22.066094480711268,9.230919809016173,1,4.5
91,-35.32010945322105,6.148346873987429,-34.80908035639028,2.3666497234426376,-33.56861552689114,-4.020854164119608,-33.28542560161701,-9.54384253432913,-33.75653814557343,11.440541091764466,-34.17815505816265,-23.295303835699553,-27.033598484336157,-2.1963958348924937,-23.741891299989867,-8.899009011491389,-25.478192088153424,-14.780127668542024,-4.398639455782307,0.4285714285714295,-49.44296741742654,0.16946071705797663,51.70204081632656,-34.14285714285714,-22.2531254633904,9.244833665696062,1,4.55
92,-35.342032348120185,6.230162033762494,-34.810487414605625,2.4879221789103454,-33.65240614268808,-3.880716351246031,-33.416079712799046,-9.357213088369033,-33.72072879073624,11.507504882395862,-34.25237844428611,-23.153442464618465,-27.165714969054356,-2.019942741701861,-23.838843655038186,-8.737601151167889,-25.534032981646888,-14.693765764619572,-4.398639455782307,0.4285714285714295,-49.47644864720224,0.23175981691785977,51.702040816326495,-34.14285714285714,-22.42827362674599,9.260565108738064,1,4.6000000000000005
93,-35.36466886201159,6.315954458165557,-34.81395226196662,2.6071198079441515,-33.74470630751802,-3.7430721418260653,-33.55343766121854,-9.171269917207821,-33.68179284253334,11.57442368937548,-34.329954534309124,-23.003309421209625,-27.29795095777427,-1.8421562340771285,-23.939344759255242,-8.578738873132856,-25.58589685699251,-14.606561295618668,-4.398639455782307,0.4285714285714295,-49.50971643533894,0.29383812286102284,51.702040816326495,-34.14285714285714,-22.59205028442098,9.278009543065108,1,4.65
94,-35.38802791054908,6.405538181829606,-34.81945450050555,2.724187546811198,-33.844923469119635,-3.608007057409217,-33.696913759781246,-8.986167370732666,-33.640277508848676,11.641541320373056,-34.41068471097318,-22.84522681135447,-27.430180744028757,-1.6629957951000012,-24.043291543488333,-8.422392393497878,-25.63397326032407,-14.518610639003061,-4.398639455782307,0.4285714285714295,-49.542766883195995,0.3556484268947819,51.702040816326495,-34.14285714285714,-22.744966750058303,9.297062373600136,1,4.7
95,-35.41211840938643,6.4987272393875815,-34.82697373225465,2.839070331778693,-33.95246507523159,-3.475606619545083,-33.84592232139288,-8.802059798830738,-33.59672999756628,11.709101583058336,-34.49437035701974,-22.679516740934385,-27.562278621350693,-1.4824209078521688,-24.150580938584696,-8.268531928374493,-25.678451737775244,-14.43001017223661,-4.398639455782307,0.4285714285714295,-49.5755960921328,0.41714352102634167,51.70204081632656,-34.14285714285714,-22.88753433730092,9.317619005266128,1,4.75
96,-35.43694927417741,6.5953356654724775,-34.83648955924622,2.9517130991138125,-34.06673857359251,-3.3459563497831497,-33.999877658959164,-8.619101551389218,-33.55169751657009,11.777348285101018,-34.580812855190246,-22.50650131583082,-27.694118883272854,-1.3003910554153455,-24.261109875391618,-8.117127693874274,-25.71952183547979,-14.340856272783142,-4.398639455782307,0.4285714285714295,-49.60820016350873,0.4782761972630183,51.70204081632656,-34.14285714285714,-23.02026435979174,9.339574842985966,1,4.800000000000001
97,-35.46252942057585,6.695177494717247,-34.84798158351247,3.062060785083723,-34.18715141194106,-3.2191417696730293,-34.15819408538584,-8.43744697829531,-33.50572727374408,11.846525234170805,-34.66981358822619,-22.326502641925217,-27.825575823328126,-1.1168657208712118,-24.374775284756375,-7.968149906108757,-25.75737309957142,-14.25124531810645,-4.398639455782307,0.4285714285714295,-49.64057519868312,0.5389992476120457,51.70204081632656,-34.14285714285714,-23.143668131173744,9.362825291682642,1,4.8500000000000005
98,-35.48886776423551,6.798066761754843,-34.86142940708572,3.170058325955604,-34.31311103801589,-3.0952484007642465,-34.32028591357863,-8.25725042943618,-33.459366476972235,11.916876237937474,-34.761173938869035,-22.13984282509894,-27.956523735049338,-0.9318043873015305,-24.49147409752623,-7.821568781189506,-25.792195076183845,-14.16127368567036,-4.398639455782307,0.4285714285714295,-49.672717299015396,0.5992654640806916,51.702040816326495,-34.14285714285714,-23.258256965089853,9.387265756279078,1,4.9
99,-35.515973220810174,6.903817501218274,-34.8768126319982,3.275650657996641,-34.444024899555636,-2.9743617646063463,-34.48556745644324,-8.07866625469903,-33.41316233413855,11.988645104070715,-34.854695289860246,-21.946843971233452,-28.08683691196936,-0.7451665377879622,-24.611103244548463,-7.677354535228102,-25.82417731145081,-14.071037752938702,-4.398639455782307,0.4285714285714295,-49.70462256586489,0.6590276386762091,51.70204081632656,-34.14285714285714,-23.364542175183026,9.41279164169823,1,4.95
100,-35.543854705953656,7.012243747740501,-34.89411086028217,3.378782717474018,-34.57930044429898,-2.856567382748891,-34.65345302688541,-7.901848803970993,-33.36766205312697,12.062075640240264,-34.950179023941295,-21.747828186210178,-28.21638964762099,-0.5569116554122067,-24.733559656670327,-7.535477384336018,-25.853509351506048,-13.980633897375276,-4.398639455782307,0.4285714285714295,-49.736287100591,0.7182385634059045,51.70204081632656,-34.14285714285716,-23.463035075096204,9.43929835286304,1,5.0
101,-35.57252113531973,7.123159535954466,-34.91330369396988,3.4793994406548783,-34.71834511998455,-2.741950776741426,-34.823356937810885,-7.726952427139327,-33.323412841821494,12.137411654115859,-35.04742652385364,-21.54311757591052,-28.345056235537108,-0.3669992232559832,-24.8587402647391,-7.395907544624929,-25.880380742483247,-13.89015849644389,-4.398639455782307,0.4285714285714295,-49.76770700455309,0.7768510302769781,51.702040816326495,-34.142857142857125,-23.554246978472314,9.466681294696427,1,5.050000000000001
102,-35.601981424562176,7.236378900493155,-34.93437073509364,3.577445763806444,-34.860566374351,-2.63059746813349,-34.994693502125365,-7.55413147409115,-33.2809619081061,12.214896953367182,-35.14623917233875,-21.33303424621592,-28.47271096925055,-0.17538872440100106,-24.98654199960206,-7.258615232206272,-25.904981030516172,-13.799707927608392,-4.398639455782321,0.4285714285714295,-49.798878379110526,0.8348178312967505,51.70204081632656,-34.14285714285714,-23.638689198954317,9.494835872121373,1,5.1000000000000005
103,-35.63224448933481,7.351715875989544,-34.95729158568568,3.672866623195872,-35.00537165513699,-2.522592978474643,-35.166877032734604,-7.383540294713672,-33.240856459864744,12.294775345663995,-35.24641835213811,-21.11790030300783,-28.599228142294155,0.017960358071030386,-25.11686179210648,-7.123570663191664,-25.927499761738527,-13.70937856833255,-4.398639455782307,0.4285714285714295,-49.829797325622685,0.8920917584724509,51.70204081632656,-34.14285714285714,-23.716873050185168,9.523657490060813,1,5.15
104,-35.6633192452914,7.4689844970766,-34.98204584777827,3.7656069550903233,-35.15216841008117,-2.4180228293144714,-35.339321842544294,-7.2153332388940745,-33.20364370498144,12.37729063867602,-35.34776544599317,-20.898037852167604,-28.724482048200763,0.2130885410784404,-25.249596573099634,-6.990744053692655,-25.948126482284053,-13.619266796080252,-4.398639455782321,0.4285714285714295,-49.86045994544895,0.9486256038113519,51.70204081632656,-34.14285714285714,-23.789309845807775,9.553041553437678,1,5.2
105,-35.695214608085735,7.58799879838727,-35.00861312340366,3.8556116957569975,-35.30036408692217,-2.316972542202457,-35.51144224446019,-7.049664656519519,-33.16987085134013,12.462686640072981,-35.45008183664541,-20.673768999576694,-28.848346980503216,0.4100363415394955,-25.384643273428786,-6.860105619820782,-25.96705073828645,-13.529468988315266,-4.398639455782307,0.4285714285714295,-49.89086233994869,1.0043721593207402,51.702040816326495,-34.14285714285714,-23.85651089946512,9.582883467174923,1,5.25
106,-35.727939493371615,7.708572814554547,-35.036973014594146,3.9428257814630747,-35.44936613339867,-2.2195276386881977,-35.682652551388,-6.886688897477206,-33.140085106824806,12.55120715752457,-35.553168906836284,-20.445415851116532,-28.97069723273437,0.6088442763724862,-25.5218988239412,-6.7316255776876055,-25.984462075879453,-13.440081522501398,-4.398639455782337,0.4285714285714295,-49.921000610481265,1.0592842170078356,51.70204081632656,-34.14285714285714,-23.91898752480012,9.613078636195478,1,5.300000000000001
107,-35.76150281680282,7.830520580211383,-35.067105123381936,4.0271941484757106,-35.59858199724931,-2.1257736403212375,-35.85236707623347,-6.726560311654328,-33.11483367931945,12.64309599870055,-35.65682803930726,-20.213300512668575,-29.091407098427073,0.8095528624957128,-25.66126015548414,-6.605274143404699,-26.00055004119679,-13.351200776102507,-4.398639455782307,0.4285714285714295,-49.95087085840607,1.11331456887992,51.70204081632656,-34.14285714285714,-23.977251035455733,9.643522465422302,1,5.3500000000000005
108,-35.79591349403314,7.95365612999076,-35.09898905179934,4.108661733062096,-35.74741912621273,-2.035796068651121,-36.0200001319023,-6.569433248938051,-33.09466377670802,12.738596971270622,-35.76086061679982,-19.9777450901142,-29.210350871114144,1.0122026168274951,-25.8026241989049,-6.481021533083592,-26.015504180372208,-13.26292312658237,-4.398639455782307,0.4285714285714295,-49.980469185082455,1.1664160069442757,51.702040816326495,-34.14285714285714,-24.031812745074898,9.674110359778345,1,5.4
109,-35.831180440716366,8.07779349852565,-35.1326044018786,4.187173471489415,-35.89528496802762,-1.9496804452273826,-36.184966031300256,-6.415462059215551,-33.08012260687452,12.837953882904534,-35.86506802205542,-19.73907168933485,-29.327402844328454,1.2168340562861235,-25.945887885050748,-6.358837962835833,-26.02951403953939,-13.175344951404822,-4.398639455782307,0.4285714285714295,-50.009791691869815,1.2185413232081463,51.70204081632656,-34.14285714285714,-24.08318396730057,9.704737724186531,1,5.45
110,-35.86731257250628,8.20274672044901,-35.16793077565199,4.262674300024845,-36.041586970432576,-1.86751229159961,-36.34667908733303,-6.26480109237403,-33.071757377702895,12.941410541271994,-35.96925163781554,-19.497602416211908,-29.442437311602827,1.423487697789855,-26.090948144768948,-6.238693648773029,-26.042769164832077,-13.088562628033689,-4.398639455782307,0.4285714285714295,-50.038834480127505,1.2696433096787996,51.70204081632656,-34.14285714285714,-24.131876015775674,9.735299963569805,1,5.5
111,-35.904318805056704,8.328329830393807,-35.204947775151766,4.335109154935562,-36.18573258116629,-1.7893771293173044,-36.50455361290636,-6.117604698300654,-33.070115297077145,13.049210754042726,-36.073212846821626,-19.253659376626832,-29.555328566470124,1.6322040582570232,-26.23770190890677,-6.120558807006657,-26.055459102384017,-13.002672533932756,-4.398639455782307,0.4285714285714295,-50.067593651214914,1.3196747583634982,51.70204081632656,-34.14285714285714,-24.178400204143166,9.76569248285114,1,5.550000000000001
