Frame,Home_13_x,Home_13_y,Home_670_x,Home_670_y,Home_4282_x,Home_4282_y,Home_4283_x,Home_4283_y,Home_4284_x,Home_4284_y,Home_4285_x,Home_4285_y,Home_4292_x,Home_4292_y,Home_4391_x,Home_4391_y,Home_5608_x,Home_5608_y,Home_8508_x,Home_8508_y,ball_x,ball_y,Period,Time [s]
0,17.234013605442172,27.428571428571438,-18.53197278911565,13.142857142857146,8.137457492080063,8.720752943300973,6.706122448979619,-10.999999999999988,0.6489795918367378,-30.571428571428566,-2.379591836734665,6.285714285714293,-9.446258503401337,23.42857142857143,-17.955102040816318,-12.999999999999991,17.404415275576284,-24.36536424436139,-6.561904761904762,31.42857142857144,-18.53197278911565,13.142857142857146,1,0.0
1,17.23821366478701,27.366897071401045,-18.787490897606713,13.181202164535723,8.162816531968588,8.717796430750617,6.703097814473309,-11.003047530303782,0.5095302340095696,-30.51749613542702,-2.373148108223797,6.290409152022753,-9.303169952071023,23.44145052092737,-17.948469659604488,-12.99187477006292,17.415272875213077,-24.35878483613514,-6.2340242369907095,31.428818276107638,-18.143824404761894,13.06891741071428,1,0.05
2,17.240733700393896,27.2897138856702,-18.928182715082315,13.199744891828596,8.186754053604844,8.715658741588308,6.701283033769543,-11.004876048486082,0.3766318337924528,-30.466381149589207,-2.3692818711172734,6.293226071807826,-9.21008416892074,23.449838403190363,-17.944490230877367,-12.986999632100696,17.427300130165754,-24.35124973816836,-5.960488194464292,31.42721077818283,-17.776181972789104,12.998883928571434,1,0.1
3,17.241813715653997,27.198280785663115,-18.964657536760388,13.200357591280643,8.209127016036689,8.71423733682335,6.700505270610782,-11.00565969913565,0.25019069624879464,-30.418001971527353,-2.367624912357325,6.294433323144293,-9.16244099147908,23.454140810070314,-17.94278476142288,-12.984910287259735,17.440468871828553,-24.34275439010206,-5.736581062539109,31.424083508213915,-17.42904549319728,12.932756696428566,1,0.15000000000000002
4,17.241693713958444,27.09385668566391,-18.907524657858886,13.184912529436762,8.229792378311888,8.713429677465086,6.70059168873953,-11.005572626841236,0.13011312644190454,-30.372276958853718,-2.3678090188862058,6.294299184106902,-9.155680257274668,23.45476347627714,-17.942974258028933,-12.9851424366865,17.454750931595676,-24.333294231577273,-5.557587269428793,31.419771039617828,-17.10241496598637,12.870535714285717,1,0.2
5,17.24061369869833,26.9777004999567,-18.7673933735958,13.155281972841866,8.248607099478278,8.713133224522872,6.701369451898276,-11.004788976191678,0.016305429435242616,-30.32912446918047,-2.369465977646146,6.293091932770448,-9.185241803836057,23.45211213652074,-17.944679727483404,-12.987231781527479,17.47011814086133,-24.322864702235083,-5.4187912433469005,31.414607945811447,-16.79629039115646,12.812220982142858,1,0.25
6,17.238813673264843,26.851071142825663,-18.554872979189028,13.113338188040833,8.265428138583648,8.71324543900601,6.702665723829532,-11.003482891775782,-0.09132608970785155,-30.28846286011992,-2.3722275755793936,6.291079847209678,-9.246565468691909,23.44659252551105,-17.947522176574218,-12.990714022929064,17.486542331019756,-24.311461241716508,-5.315477412507015,31.408928800211704,-16.510671768707486,12.757812499999998,1,0.30000000000000004
7,17.236533641049093,26.715227528554898,-18.28057276985655,13.06095344157859,8.28011245467587,8.713663781923842,6.704307668275838,-11.00182851818227,-0.19287512592391792,-30.250210489284257,-2.375725599628156,6.28853120549937,-9.335091089370799,23.43861037795799,-17.9511226120892,-12.995124862037764,17.5039953334652,-24.299079289662533,-5.242930205122697,31.403068176235536,-16.24555909863944,12.707310267857146,1,0.35000000000000003
8,17.234013605442172,26.57142857142858,-17.955102040816318,13.000000000000005,8.292517006802726,8.714285714285715,6.706122448979595,-10.999999999999996,-0.28843537414965453,-30.214285714285705,-2.3795918367346953,6.285714285714293,-9.446258503401353,23.42857142857143,-17.955102040816318,-12.999999999999991,17.52244897959183,-24.28571428571428,-5.196434049407586,31.39736064729978,-16.000952380952388,12.660714285714283,1,0.4
9,17.231493569835287,26.42093318573082,-17.589070087286284,12.932350129849983,8.302498754012024,8.715008697100954,6.707937229683361,-10.998171481817714,-0.37810052932163146,-30.18060689273652,-2.3834580738412114,6.28289736592921,-9.575507548312174,23.416881412061322,-17.959081469543438,-13.004875137962237,17.541875100793895,-24.271361669512746,-5.17127337357523,31.392140786821443,-15.77685161564626,12.618024553571429,1,0.45
10,17.229213537619536,26.265000285745767,-17.193086204484434,12.85987609767345,8.309914655351637,8.715730191378874,6.7095791741296305,-10.996517108224197,-0.4619642863764413,-30.149092382248952,-2.386956097889981,6.280348724218907,-9.718278061631874,23.40394606313757,-17.96268190505844,-13.009285977070917,17.56224552846566,-24.256016880698954,-5.162732605839231,31.387743168217355,-15.573256802721094,12.579241071428573,1,0.5
11,17.227413512186036,26.10488878575758,-16.77775968762871,12.784450170015283,8.314621669869293,8.71634765812884,6.710875446060901,-10.995211023808297,-0.5401203402507672,-30.119660540435206,-2.3897176958232134,6.278336638658127,-9.87000988088906,23.39017111651008,-17.965524354149252,-13.012768218472518,17.58353209400127,-24.239675358913974,-5.166096174413182,31.38450236490447,-15.390167942176872,12.544363839285715,1,0.55
12,17.226333496925918,25.941857600050383,-16.35369983193703,12.707944613420363,8.316476756612886,8.716758558360148,6.711653209219669,-10.994427373158748,-0.6126623858811489,-30.092229724907522,-2.391374654583192,6.2771293873216685,-10.026142843612316,23.37596230688878,-17.967229823603706,-13.014857563313488,17.605706628794984,-24.222332543798775,-5.17664850751067,31.38275295029969,-15.227585034013599,12.513392857142858,1,0.6000000000000001
13,17.22621349523037,25.7771656429083,-15.93151593262737,12.632231694433642,8.315336874630205,8.716860353082174,6.71173962734841,-10.994340300864353,-0.6796841182042319,-30.066718293278115,-2.3915587611120204,6.276995248284272,-10.182116787330255,23.361725368983542,-17.967419320209764,-13.015089712740258,17.628740964241047,-24.203983874994492,-5.189674033345286,31.38282949781991,-15.0855080782313,12.486328125000009,1,0.65
14,17.227293510490455,25.612071828615512,-15.521817284917669,12.559183679599975,8.311058982969069,8.716550503304223,6.710961864189656,-10.995123951513902,-0.7412792321566012,-30.04304460315925,-2.389901802352094,6.278202499620754,-10.33337154957146,23.347866037504332,-17.9657138507553,-13.01300036789928,17.652606931733658,-24.184624792142078,-5.200457180130567,31.38506658088205,-14.963937074829934,12.463169642857139,1,0.7000000000000001
