Frame,Away_1475_x,Away_1475_y,Away_1802_x,Away_1802_y,Away_3006_x,Away_3006_y,Away_3007_x,Away_3007_y,Away_3340_x,Away_3340_y,Away_4286_x,Away_4286_y,Away_4287_x,Away_4287_y,Away_4288_x,Away_4288_y,Away_4289_x,Away_4289_y,Away_4290_x,Away_4290_y,Away_4291_x,Away_4291_y,ball_x,ball_y,Period,Time [s]
0,47.66394557823131,5.0000000000000036,18.964625850340134,23.571428571428562,15.9360544217687,11.571428571428566,14.061224489795913,-1.5714285714285683,18.09931972789117,-19.0,0.9388901259379326,-19.302827502989647,6.465604642234901,2.4156369705409486,-9.013605442176871,-5.285714285714279,-10.414687341549055,4.986064577133598,-1.0816326530612272,15.71428571428572,-2.6680272108843575,24.7142857142857,-18.53197278911565,13.142857142857146,1,0.0
1,47.647802146272376,5.016195842025119,19.00238539849775,23.53087118328118,15.872382996190922,11.568924239169858,14.00761210246657,-1.5774186483678503,18.070711977576106,-19.015535022257602,0.9695068322498801,-19.305830920926518,6.479317344373994,2.4174787789510557,-8.92813153079448,-5.111975845455487,-10.450480122604798,5.1570250668105855,-1.0872897748415313,15.716405542588962,-2.8085048314076477,24.593422016943368,-18.143824404761894,13.06891741071428,1,0.05
2,47.63811608709706,5.025913347240189,19.046673780453567,23.489393893249876,15.831295787102755,11.567064496957496,13.972920860545157,-1.5813698373885565,18.051744606298648,-19.025927464183606,1.0038243440591736,-19.30454667506879,6.492961847388861,2.4193114272613294,-8.843284306860909,-4.938391904017696,-10.49101037640698,5.3313783176169975,-1.0906840479097335,15.717677439570927,-2.942416346641192,24.47415364138865,-17.776181972789104,12.998883928571434,1,0.1
3,47.633964918879,5.03007799233236,19.096558305664956,23.44712811588953,15.810596604199093,11.56588481151952,13.955349103803306,-1.5834458571729524,18.04168424601356,-19.031529327049846,1.0414598922849807,-19.299266975176018,6.506332938387285,2.421107352499369,-8.759053807705744,-4.7650463711711515,-10.535601321134742,5.508639649391509,-1.09213873636753,15.718222538277473,-3.0699879802711543,24.357040961040095,-17.42904549319728,12.932756696428566,1,0.15000000000000002
4,47.63442615979214,5.029615253988788,19.151106283589314,23.40420526575498,15.808089257174778,11.565420649584071,13.95309517201273,-1.5838104264032498,18.039797528675606,-19.032692612128194,1.0820307078464757,-19.290284031007825,6.519225404477077,2.4228389916927484,-8.67543007065862,-4.592023156686107,-10.583576174967096,5.688324381972759,-1.0919771043166628,15.718161971754524,-3.1914459559835717,24.242644349316265,-17.10241496598637,12.870535714285717,1,0.2
5,47.63857732801013,5.025450608896622,19.209385023684057,23.36075675740103,15.821577555724701,11.565707477879172,13.964357404945037,-1.5826272637617185,18.04535108623962,-19.029769320690523,1.1251540216629168,-19.277890052323798,6.531434032765963,2.4244787818690616,-8.59240313304922,-4.4194061703327785,-10.634258156083142,5.869947835199413,-1.090522415858889,15.717616873047989,-3.307016497464601,24.131524179635726,-16.79629039115646,12.812220982142858,1,0.25
6,47.64549594170684,5.018509533742992,19.270461835406586,23.31691400538257,15.848865309543754,11.566780763132895,13.987334142371896,-1.5800600879306144,18.057611550660358,-19.023111454008692,1.1704470646534864,-19.262377248883546,6.542753610361661,2.4259991600558823,-8.509963032207073,-4.247279321881415,-10.686970482661955,6.053025328910098,-1.0880979350958744,15.716708375203728,-3.4169258284002932,24.024240825417024,-16.510671768707486,12.757812499999998,1,0.30000000000000004
7,47.654259519055934,5.009717505215075,19.333404028214318,23.27280842425441,15.887756328326795,11.56867597207333,14.020223724064984,-1.5762726175921393,18.07584555389262,-19.013071013354548,1.217527067737382,-19.244037830446636,6.5529789243720185,2.4273725632808194,-8.428099805461855,-4.075726521102258,-10.741036372882602,6.237072182943509,-1.0850269261294065,15.71555761126767,-3.52140017247676,23.921354660078737,-16.24555909863944,12.707310267857146,1,0.35000000000000003
8,47.66394557823131,5.0000000000000036,19.397278911564626,23.228571428571428,15.9360544217687,11.571428571428566,14.061224489795913,-1.5714285714285683,18.09931972789117,-19.0,1.2660112618338086,-19.22316400677273,6.561904761904762,2.428571428571427,-8.34680349014317,-3.9048316777655594,-10.795779044924174,6.421603717138229,-1.0816326530612272,15.714285714285712,-3.6206657533801505,23.8234260570394,-16.000952380952388,12.660714285714283,1,0.4
9,47.673631637406636,4.990282494784933,19.461153794914942,23.18433443288844,15.991563399564376,11.575074027926659,14.108534779336376,-1.5656916681221569,18.127300704610803,-18.984250415216863,1.315516877861941,-19.200047987621367,6.5693259100676755,2.4295681929553092,-8.266064123580644,-3.7346787016415033,-10.850521716965762,6.606135251332983,-1.0782383799930324,15.713013817303754,-3.7149487947965323,23.731015389717587,-15.77685161564626,12.618024553571429,1,0.45
