Frame,Away_2877_x,Away_2877_y,Away_2878_x,Away_2878_y,Away_2879_x,Away_2879_y,Away_6718_x,Away_6718_y,Away_12086_x,Away_12086_y,Away_12087_x,Away_12087_y,Away_17896_x,Away_17896_y,Away_17897_x,Away_17897_y,Away_17898_x,Away_17898_y,Away_17899_x,Away_17899_y,ball_x,ball_y,Period,Time [s]
10,-17.351144724116097,19.86960528944265,-21.94257547988106,7.724421216689411,-21.772903643990837,-4.064710205592327,-46.45726270978367,-0.669604563265988,-8.300900488176342,-10.483318922265068,0.5543437980202863,5.970191084615242,-1.416773157029085,25.20025650564496,-13.713160666693877,22.037602832441298,-8.049906356356104,29.240939231166287,-9.299138965475837,18.839388292272645,-8.901089182613138,14.790942433247167,1,0.5
11,-17.422419096634666,19.84706999716414,-22.028691562356926,7.634823637795273,-21.76817742106762,-4.082791949163771,-46.46455085539067,-0.6687643892857613,-8.055812582649196,-10.487549813227309,0.4722619962111112,5.964896818136766,-1.375002598840834,25.16529305654015,-13.787813164029362,22.00185086615985,-7.996900823377623,29.233474719602313,-9.306566391856702,18.81066970537583,-8.425813580035936,14.538335019883252,1,0.55
12,-17.50960316988908,19.81403975948581,-22.119079784464144,7.543892820400999,-21.768580191759895,-4.1003939933598845,-46.47370218977915,-0.667758317117094,-7.8208763125969405,-10.486977074859686,0.3871908875345106,5.961394346637243,-1.3412276108489958,25.128550125109594,-13.870875216962165,21.95972230622971,-7.952371204389539,29.223476692535773,-9.323377656535772,18.77496422397141,-8.02365730093215,14.324590285498383,1,0.6000000000000001
13,-17.61196070087927,19.770802177791793,-22.213362321095207,7.451814431265693,-21.773952163140777,-4.11751800384926,-46.48466877639457,-0.6666025674050357,-7.596041819197695,-10.48175504014693,0.29906183380080975,5.9595874216184175,-1.3149692987943564,25.090134293354215,-13.962095950536325,21.911419015580737,-7.915809834966228,29.21109689474528,-9.348983259662699,18.73262472170211,-7.694620345301778,14.149708230092573,1,0.65
14,-17.72875544660512,19.717644853466204,-22.311161347142576,7.358774137148487,-21.78413354228339,-4.1341656463004695,-46.49740267868245,-0.6653133607946458,-7.38125924362961,-10.472038042073784,0.2078061968203565,5.959379794582013,-1.2957487684177478,25.05015214327495,-14.061224489795913,21.857142857142854,-7.886709050682017,29.196487071009553,-9.382793701387154,18.684004072210673,-7.438702713144835,14.013688853665847,1,0.7000000000000001
15,-17.85925116406655,19.654855387893132,-22.41209903749871,7.264957604808465,-21.798964536260858,-4.150338586382149,-46.5118559600883,-0.6639069179309257,-7.176478727070847,-10.457980413625002,0.11335533840341583,5.960675217029796,-1.2830871254599718,25.008710256872725,-14.168009959785008,21.79709569384595,-7.86456118711133,29.17979896610721,-9.424219481858843,18.629455149139776,-7.511537597359131,13.679807515384534,1,0.75
16,-18.00271161026349,19.582721382456686,-22.515797567056094,7.170550501004773,-21.818285352146326,-4.16603848976289,-46.527980684057624,-0.6623994594589396,-6.981650410699557,-10.439736487785295,0.015640620360290427,5.963377440463521,-1.276505475661875,24.965915216148478,-14.282201485547647,21.731479388619885,-7.848858579828487,29.161184324816947,-9.472671101227398,18.56933082613213,-7.583500207510963,13.34992475600478,1,0.8
17,-18.15840054219583,19.501530438540996,-22.62187911070719,7.0757384924965026,-21.841936197012913,-4.181267022111271,-46.54572891403591,-0.6608072060237324,-6.796724435693851,-10.417460597539412,-0.08540659549866433,5.967390216384916,-1.2755249247642588,24.92187360310314,-14.403548192127909,21.660495804394607,-7.83909356440789,29.14079489191742,-9.527559059642499,18.503983976830483,-7.654590543600399,13.024040575526607,1,0.8500000000000001
18,-18.32558171686346,19.411570157530118,-22.72996584334447,6.980707246042777,-21.86975727793374,-4.196025849095897,-46.565052713468674,-0.6591463782703539,-6.621650943231894,-10.391307075872119,-0.18985494736318342,5.972617296295734,-1.279666578507888,24.87669199973763,-14.531799204569861,21.58434680409998,-7.834758476423911,29.118782412187272,-9.58829385725382,18.433767474877527,-7.7248086056273495,12.702154973949996,1,0.9
19,-18.503518891266314,19.313128140808214,-22.8396799398604,6.885642428402708,-21.90158880198192,-4.210316636385377,-46.585904145801415,-0.6574331968438488,-6.456380074491836,-10.36143025576812,-0.29777307342288895,5.978962431697742,-1.2884515426336391,24.83047698805291,-14.666703647917563,21.503234250665887,-7.835345651450876,29.09529863040521,-9.65428599421104,18.359034193915974,-7.794154393591874,12.384267951274976,1,0.9500000000000001
20,-18.69147582240427,19.206491989759375,-22.950643575147453,6.790729706335414,-21.937270976230618,-4.224141049648305,-46.60823527447964,-0.6556838823892526,-6.300861970651794,-10.327984470212186,-0.40922961186753837,5.986329374092658,-1.3014009228822987,24.783335150049894,-14.80801064721504,21.417360007022243,-7.840347425063194,29.070495291349857,-9.724945970663818,18.280137007588547,-7.862627907493926,12.070379507501519,1,1.0
21,-18.88871626727727,19.091949305767688,-23.062478924098084,6.696154746600026,-21.976644007752917,-4.237500754553256,-46.63199816294887,-0.6539146555515952,-6.155046772889964,-10.291124052189021,-0.5242932008868215,5.994621874982245,-1.318035824994676,24.735373067729498,-14.95546932750643,21.326925936098945,-7.849256132835223,29.044524139799904,-9.79968428676182,18.197428789537952,-7.930229147333552,11.760489642629631,1,1.05
22,-19.09450398288521,18.96978769021729,-23.174808161604783,6.6021032159556166,-22.019548103621993,-4.250397416768866,-46.65714487465457,-0.6521417369759414,-6.0188846223844354,-10.251003334683407,-0.6430324786703682,6.003743685868267,-1.3378773547116103,24.68669732309268,-15.108828813835773,21.23213390082587,-7.861564110341334,29.017536920534,-9.877911442654746,18.111262413406894,-7.996958113110722,11.454598356659325,1,1.1
23,-19.308102726227993,18.840294744492272,-23.287253462560006,6.508760781161329,-22.06582347091094,-4.262832701963685,-46.68362747304228,-0.6503813473073308,-5.892325660313411,-10.207776650680053,-0.7655160834079281,6.0135985582524425,-1.3604466177738657,24.63741449814036,-15.267838231247067,21.13318576413291,-7.876763693155877,28.98968537833082,-9.959037938492227,18.02199075283812,-8.062814804825457,11.152705649590581,1,1.1500000000000001
24,-19.52877625430551,18.703758069976747,-23.399437001856214,6.416313108976264,-22.11531031669288,-4.274808275806342,-46.711398021557486,-0.6486497071907891,-5.775320027854969,-10.161598333163731,-0.8918126532891386,6.0240902436365324,-1.385264719922319,24.587631174873483,-15.432246704784449,21.030283388949993,-7.894347216853238,28.961121257969012,-10.042474274423977,17.929966681474337,-8.12779922247773,10.854811521423398,1,1.2000000000000002
25,-19.755788324117706,18.560465268054806,-23.5109809543859,6.324945866159556,-22.167848848040965,-4.286325803965429,-46.740408583645696,-0.6469630372713757,-5.667817866187306,-10.112622715119118,-1.0219908265036666,6.035122493522277,-1.4118527668977494,24.53745393529296,-15.601803359491948,20.923628638206953,-7.913807017007774,28.931996304227276,-10.127630950599611,17.835543072958227,-8.191911366067547,10.560915972157817,1,1.25
26,-19.988402692664458,18.410703940110594,-23.621507495041502,6.234844719470302,-22.22327927202829,-4.297386952109545,-46.770611222752414,-0.645337558194155,-5.56976931648855,-10.061004129531014,-1.1561192412412926,6.046599059411431,-1.4397318644409738,24.48698936139975,-15.776257320413649,20.813423374833732,-7.934635429193835,28.90246226188423,-10.213918467168853,17.739072800932533,-8.255151235594951,10.271019001793807,1,1.3
27,-20.22588311694571,18.25476168752818,-23.73063879871552,6.146195335667627,-22.281441795728032,-4.307993385907291,-46.80195800232316,-0.6437894906041134,-5.4811245199368335,-10.006896909384137,-1.2942665356916687,6.058423692805756,-1.4684231182928085,24.43634403519476,-15.95535771259359,20.699869461760223,-7.956324788985845,28.872670875718565,-10.300747324281346,17.640908739039965,-8.3175188310599,9.985120610331347,1,1.35
28,-20.467493353961316,18.092926111691696,-23.837997040300394,6.05918338151063,-22.342176626213266,-4.3181467710272505,-46.83440098580339,-0.6423350551463543,-5.401833617710314,-9.950455387663233,-1.4365013480444695,6.070500145206974,-1.4974476341940406,24.385624538678925,-16.13885366107586,20.58316876191631,-7.978367431958122,28.84277389050894,-10.387528022086777,17.54140376092323,-8.379014152462384,9.70322079777047,1,1.4000000000000001
29,-20.71249716071122,17.925484813985243,-23.943204394688635,5.973994523758438,-22.405323970557127,-4.327848773138037,-46.86789223663866,-0.640990472465898,-5.3318467509871486,-9.891833897353049,-1.582892316489347,6.082732168116841,-1.5263265178855163,24.3349374538532,-16.326494290904527,20.463523138231853,-8.000255693685055,28.812923051034044,-10.473671060734777,17.440910740225046,-8.439637199802426,9.425319564111183,1,1.4500000000000002
30,-20.960158294195324,17.75272539579291,-24.04588303677264,5.890814429170154,-22.470724035832788,-4.337101057908246,-46.90238381827446,-0.6397719632077704,-5.27111406094544,-9.831186771438304,-1.7335080792160518,6.095023513037108,-1.554580875108068,24.28438936271849,-16.51802872712362,20.341134453636798,-8.021481909741027,28.783270102072493,-10.558586940375058,17.3397825505881,-8.499387973080022,9.151416909353443,1,1.5
31,-21.20974051141355,17.574935458498842,-24.145655141444966,5.809828764504907,-22.538217029113326,-4.3459052910064715,-46.937827794156284,-0.6386957480170307,-5.2195856887633845,-9.768668342903732,-1.888417274414258,6.10727793146953,-1.5817318116024595,24.23408684727574,-16.713206094777227,20.216204571061027,-8.041538415700341,28.753966788403,-10.641686161157292,17.23837206565516,-8.558266472295191,8.881512833497279,1,1.55
32,-21.460507569365802,17.392402603487117,-24.24214288359802,5.731223196521814,-22.60764315747189,-4.354263138101265,-46.974176227729636,-0.6377780475387093,-5.177211775619115,-9.704432944734089,-2.0476885402736333,6.119399174915852,-1.60730043310953,24.184136489525887,-16.9117755189094,20.08893535343442,-8.059917547137445,28.725164854804177,-10.722379223231146,17.137032159068927,-8.616272697447894,8.615607336542695,1,1.6
33,-21.71172322505195,17.205414432141847,-24.33496843812429,5.655183391979966,-22.678842627981606,-4.362176264861317,-47.011381182440026,-0.6370350824178898,-5.1439424626907515,-9.63863490991413,-2.2113905149838824,6.131290994877802,-1.6308078453700736,24.134644871469852,-17.1134861245642,19.95952866368687,-8.076111639626648,28.697016046054756,-10.800076626746257,17.036115704472063,-8.673406648538144,8.353700418489689,1,1.6500000000000001
34,-21.962651235471945,17.01425854584713,-24.42375397991625,5.581895017638485,-22.751655647715584,-4.369646336955165,-47.04939472173296,-0.636483073299554,-5.119727891156451,-9.57142857142857,-2.3795918367346953,6.142857142857142,-1.6517751541249674,24.08571857510859,-17.318087036785716,19.828186364748287,-8.089613028742356,28.66967210693333,-10.87418887185232,16.935975575507356,-8.72966832556595,8.09579207933825,1,1.7000000000000002
35,-22.21263053564088,16.81923638548324,-24.508253243502168,5.511493663457923,-22.82592242374697,-4.3766750200514295,-47.088168909053934,-0.6361382408288003,-5.10451820219437,-9.50296826226217,-2.5523611437157463,6.154001370355626,-1.669874415003196,24.03743058725821,-17.525303572302754,19.69512557829018,-8.10007406844888,28.643236951498306,-10.944335191611978,16.83690818585373,-8.785057728531324,7.841882319088396,1,1.75
36,-22.461300772634885,16.620704749914708,-24.58874620195356,5.4439146122045585,-22.90148316314889,-4.383263979818656,-47.12765580784846,-0.6360168056506444,-5.098263536982643,-9.433408315399632,-2.729767074116733,6.164627428875002,-1.6853814831868297,23.98971951399576,-17.73476581458324,19.560624460950592,-8.10778718627038,28.617623170926603,-11.01096975073975,16.738984109335213,-8.83957485743424,7.591971137740079,1,1.8
37,-22.708376771545165,16.41903427750228,-24.66564438797773,5.37904306984601,-22.978178072994474,-4.389414881925499,-47.167807481562036,-0.6361349884101167,-5.100914036699418,-9.362903063825748,-2.9118782661273297,6.174639069917006,-1.6987231637461286,23.942490366213434,-17.9460800387798,19.424976428109186,-8.11320482812095,28.592695525674905,-11.074755446863097,16.64221745981203,-8.893219712274732,7.346058535293368,1,1.85
38,-22.953573357463053,16.21459560660667,-24.739359334282042,5.316764242350021,-23.055847360356832,-4.395129392040535,-47.208575993640174,-0.6365090097523153,-5.112419842522831,-9.291606840525231,-3.0987633579372877,6.183940044983389,-1.7103262617513764,23.89564815480348,-18.158852520045148,19.28847489514565,-8.116779439914698,28.56831877619989,-11.136355177609524,16.546622351144514,-8.94599229305273,7.104144511748223,1,1.9000000000000001
39,-23.19660535547984,16.007759375588662,-24.810302573573786,5.256963335684266,-23.1343312323091,-4.400409175832372,-47.24991340752837,-0.6371550903222126,-5.132731095631053,-9.219673978482795,-3.29049098773619,6.1924341055758925,-1.7206175822728638,23.84909789065812,-18.372689533531958,19.151413277439612,-8.118963467565774,28.544357682958182,-11.196431840606518,16.452212897192865,-8.997892599768337,6.86622906710463,1,1.9500000000000002
40,-23.43718759068679,15.798896222808892,-24.8788856385603,5.199525555816424,-23.213469895924394,-4.405255898969605,-47.291771786672136,-0.6380894507649018,-5.161797937202174,-9.147258810683233,-3.4871297937138253,6.2000250031962745,-1.7300239303808516,23.802744584669583,-18.58719735439289,19.014084990370772,-8.120209356988251,28.520677006406462,-11.255648333481547,16.359003211817356,-9.048920632421442,6.632312201362634,1,2.0
41,-23.6750348881752,15.58837678662811,-24.945520061948883,5.144336108714172,-23.293103558275885,-4.4096712271208185,-47.33410319451696,-0.639328311725413,-5.199570508414395,-9.07451567011123,-3.6887484140598303,6.206616489346297,-1.73897211114563,23.756493247730088,-18.80198225778061,18.876783449318776,-8.120969554096256,28.497141507001363,-11.314667553862115,16.2670074088783,-9.09907639101214,6.4023939145222215,1,2.0500000000000003
42,-23.909862073036344,15.376571705407038,-25.010617376446852,5.0912802003451985,-23.373072426436636,-4.413656825954618,-47.37685969450836,-0.6408878938487723,-5.245998950445836,-9.001598889751563,-3.8954154869638864,6.21211231552767,-1.7478889296374824,23.710248890731854,-19.01665051884778,18.739802069663313,-8.121696504803861,28.473615945199537,-11.374152399375678,16.1762396022359,-9.148359875540379,6.176474206583353,1,2.1
43,-24.141383970361527,15.163851617506387,-25.07458911476158,5.040243036677179,-23.453216707479825,-4.417214361139615,-47.41999335009185,-0.6427844177800482,-5.30103340447466,-8.928662802588974,-4.107199650615716,6.21641623324218,-1.75720119092667,23.663916524567107,-19.230808412747095,18.60343426678403,-8.122842655025238,28.449965081457673,-11.434765767649747,16.086713905750457,-9.52791842646883,5.941596005662722,1,2.15
44,-24.369315405242023,14.950587161286897,-25.137846809600337,4.99110982367784,-23.533376608478555,-4.420345498344367,-47.463456224712914,-0.6450341041642571,-5.364624011679004,-8.855861741608166,-4.324169543204976,6.219431993991545,-1.7673357000835053,23.61740116012809,-19.444062214631202,18.467973456060594,-8.124860450674461,28.426053676232407,-11.497170556311783,15.998444433282204,-9.894225556666623,5.714918041183208,1,2.2
45,-24.59337120276912,14.737148975109259,-25.20080199367046,4.943765767314802,-23.613392336505953,-4.423051903237516,-47.50720038181706,-0.647653173646487,-5.436720913236976,-8.783350039793932,-4.546393802921394,6.221063349277534,-1.7787192621782422,23.57060780830703,-19.656018199652802,18.3337130528727,-8.128202337665618,28.401746489980393,-11.562029662989275,15.911445298691412,-10.247281266133747,5.496440313144814,1,2.25
46,-24.81326618803413,14.523907697334199,-25.26386619967927,4.898096073555809,-23.693104098635164,-4.425335241487634,-47.5511778848498,-0.6506578468717249,-5.517274250326788,-8.711282030130976,-4.77394106795461,6.2212140506018905,-1.7917786822811257,23.523441479996126,-19.86628264296455,18.20094647259999,-8.13332076191288,28.376908283158308,-11.630005985309737,15.825730615838383,-10.587085554870193,5.286162821547531,1,2.3000000000000003
47,-25.028715186128295,14.311233966322453,-25.327450960334087,4.853985948368517,-23.77235210193929,-4.427197178763336,-47.595340797256625,-0.6540643444850687,-5.606234164126507,-8.639812045604042,-5.006879976494348,6.219787849466345,-1.8069407654624616,23.47580718608762,-20.074461819719108,18.069967130622135,-8.1406681693303,28.351403816222778,-11.701762420900613,15.741314498583332,-10.91363842287597,5.084085566391368,1,2.35
48,-25.239433022142933,14.099498420434724,-25.391967808342248,4.8113205977206,-23.850976553491474,-4.428639380733202,-47.63964118248305,-0.6578888871315297,-5.703550795814348,-8.569094419197867,-5.245279166730294,6.216688497372654,-1.8246323167925638,23.427609937473747,-20.280162005069172,17.941068442318794,-8.150697005832036,28.32509784963047,-11.777961867389395,15.658211060786561,-11.226939870151087,4.890208547676345,1,2.4000000000000004
49,-25.445134521169322,13.889071698031733,-25.457828276411057,4.769985227579757,-23.928817660364853,-4.429663513065831,-47.68403110397458,-0.6621476954561382,-5.809174286568439,-8.499283483897202,-5.489207276852111,6.211819745822591,-1.8452801413416922,23.378754745046717,-20.482989474167407,17.81454382306965,-8.163859717332162,28.29785514383805,-11.859267222403599,15.5764344163083,-11.526989896695515,4.704531765402438,1,2.45
50,-25.64553450829873,13.680324437474205,-25.525443897247833,4.72986504391369,-24.005715629632522,-4.4302712414298275,-47.72846262517672,-0.666856990103968,-5.923054777566891,-8.430533572686773,-5.738732945049492,6.205085346317853,-1.8693110441800853,23.329146619698776,-20.682550502166457,17.690686688254367,-8.180608749744792,28.269540459302164,-11.946341383570662,15.495998679008828,-11.813788502509293,4.527055219569636,1,2.5
51,-25.840347808622482,13.473627277122835,-25.595226203559903,4.690845252690057,-24.081510668367606,-4.430464231493791,-47.77288780953496,-0.6720329917200641,-6.045142409987863,-8.362999018551351,-5.993924809512148,6.196389050360227,-1.897151830378049,23.278690572322105,-20.87845136421903,17.569790453252597,-8.201396548984064,28.240018556479473,-12.039847248518114,15.416917962748382,-12.087335687592411,4.357778910177959,1,2.5500000000000003
52,-26.029289247231826,13.26935085533839,-25.66758672805461,4.652811059876558,-24.156042983643307,-4.430244148926305,-47.81725872049481,-0.6776919209494374,-6.175387325009538,-8.296834154475626,-6.254851508429783,6.185634609451468,-1.929229305005874,23.227291613808973,-21.07029833547778,17.45214853344404,-8.226675560964082,28.20915419582665,-12.140447714873428,15.339206381387278,-12.347631451944842,4.196702837227403,1,2.6
53,-26.212073649218073,13.067865810481527,-25.742937003439234,4.615647671440858,-24.22915278253266,-4.429612659396005,-47.86152742150178,-0.6838499984371668,-6.313739663810016,-8.232193313444395,-6.521581679992014,6.17272577509328,-1.9659702731337978,23.174854755051623,-21.257697691095363,17.338054344208334,-8.256898231598916,28.17681213780031,-12.248805680264022,15.26287804878575,-12.59467579556662,4.0438270007179575,1,2.6500000000000004
54,-26.38841583967251,12.869542780913049,-25.821688562421127,4.579240293350681,-24.30068027210885,-4.42857142857143,-47.90564597600138,-0.6905234448282439,-6.460149567567468,-8.169230828442338,-6.794183962388641,6.15756629878745,-2.0078015398321947,23.12128500694222,-21.44025570622449,17.22780130092516,-8.292517006802719,28.142857142857157,-12.365584042317487,15.187947078804058,-12.828468718457692,3.8991514006496524,1,2.7
55,-26.558159925740462,12.674637492951824,-25.90419754203662,4.543419258503369,-24.370577776622067,-4.427143735691717,-47.949603196875074,-0.6977089363559998,-6.614567177460035,-8.108101032454229,-7.072726993809273,6.1400599320357045,-2.0550455236924474,23.06651061247398,-21.61773639675691,17.121568177827115,-8.333873674863646,28.10718704786434,-12.491279604279633,15.11441455961063,-13.049010220618129,3.7626760370224384,1,2.75
56,-26.721667142783488,12.482946024749758,-25.990598496638125,4.507795407515061,-24.43924608903099,-4.425439314278002,-47.99353489474822,-0.705324971606552,-6.776942634665837,-8.048958258464822,-7.357279412443563,6.12011042633982,-2.10760709739094,23.010552743043963,-21.790534741540785,17.01907518455858,-8.380867393566113,28.069831995331196,-12.62572479187007,15.04222947660661,-13.256300302047876,3.6344009098363736,1,2.8000000000000003
57,-26.879428008217175,12.294149542416953,-26.080970584907067,4.471924707931513,-24.507198119471326,-4.423589511421934,-48.03761362968215,-0.7132705047543043,-6.947226080363046,-7.991956839458847,-7.647909856481288,6.097621533201487,-2.1652867471252026,22.953455802150124,-21.95920346016335,16.919927889616844,-8.433286663068534,28.030855204177595,-12.768585936426692,14.971327789501213,-13.450338962746974,3.5143260190914005,1,2.85
58,-27.03193303945716,12.10792921206354,-26.175392965524903,4.435363127298628,-24.57494677807887,-4.4217256742151,-48.08201196173818,-0.7214444899736173,-7.125367655729781,-7.937251108421022,-7.94468696411208,6.072497004122504,-2.227884959092786,22.8952641932905,-22.124295272211896,16.823731861499272,-8.490919983529452,27.990319893323417,-12.919529369287531,14.90164545800377,-13.63112620271539,3.402451364787567,1,2.9000000000000004
59,-27.179672753919036,11.923966199799592,-26.273944797173023,4.397666633162174,-24.64300497498934,-4.419979149749164,-48.12690245097765,-0.729745881438856,-7.311317501944244,-7.884995398336091,-8.247679373525665,6.044640590604612,-2.2952022194912285,22.836022319963075,-22.28636289727371,16.730092668703147,-8.55355585510734,27.948289281688492,-13.07822142179047,14.833118441823562,-13.798662021953122,3.298776946924844,1,2.95
60,-27.323137669018383,11.741941671735226,-26.376705238532907,4.358391193067971,-24.711885620338478,-4.418481285115789,-48.17245765746189,-0.7380736333244483,-7.505025760184485,-7.835344042188814,-8.556955722911695,6.01395604414953,-2.367039014518088,22.775774585665825,-22.445959054936004,16.638615879725787,-8.620982777960577,27.9048265881927,-13.244328425273544,14.765682700669835,-13.952946420460203,3.2033027655032367,1,3.0
61,-27.462818302170835,11.561536793980558,-26.48375344828596,4.317092774561825,-24.782101624262026,-4.417363427406578,-48.218850141252226,-0.7463266998047254,-7.706442571628739,-7.788451372963896,-8.872584650459894,5.980347116259043,-2.443195830370941,22.714565393896788,-22.603636464786057,16.548907063064522,-8.692989252247745,27.859995031755904,-13.417516711074622,14.699274194251878,-14.09397939823662,3.1160288205227498,1,3.0500000000000003
62,-27.599205170791972,11.38243273264569,-26.595168585113612,4.273327345189561,-24.85416589689576,-4.416756923713148,-48.26625246240998,-0.7544040350540914,-7.9155180774550935,-7.744471723646132,-9.19463479435991,5.943717558434887,-2.523473153247285,22.65243914815393,-22.759947846411126,16.46057178721665,-8.76936377812722,27.813857831297973,-13.597452610531741,14.633828882278994,-14.221760955282358,3.0369551119833833,1,3.1
63,-27.732788792297413,11.204310653840714,-26.711029807697315,4.2266508724969745,-24.9285913483754,-4.416793121127203,-48.31483718099648,-0.7622045932469499,-8.132202418841743,-7.70355942722021,-9.523174792801463,5.903971122178792,-2.6076714693447025,22.589440251935276,-22.915445919398483,16.37321562067949,-8.849894855757507,27.766478205738718,-13.783802454982803,14.569282724460438,-14.336291091597426,2.966081639885142,1,3.1500000000000004
64,-27.864059684102763,11.026851723675746,-26.831416274718467,4.176619324029898,-25.00589088883671,-4.4176033667403365,-48.36477685707306,-0.7696273285576081,-8.35644573696679,-7.665868816670912,-9.858273283974242,5.861011558992509,-2.6955912648606706,22.525613108738792,-23.070683403335387,16.28644413195037,-8.934370985297075,27.717919373998075,-13.976232575765795,14.505571680505481,-14.437569807181832,2.9034084042280117,1,3.2
65,-27.993508363623626,10.849737108260909,-26.956407144858538,4.1227886673341345,-25.086577428415424,-4.4193190076441695,-48.41624405070104,-0.7765711951605229,-8.58819817300839,-7.631554224982953,-10.199998906067911,5.814742620377814,-2.787033025992824,22.461002122062492,-23.226213017809066,16.199862889526585,-9.022580666904382,27.66824455499586,-14.17440930421868,14.442631710123413,-14.525597102035569,2.8489354050120017,1,3.25
66,-28.12162534827559,10.672647973706288,-27.086081576798925,4.064714869955493,-25.171163877247285,-4.422071390930358,-48.46941132194176,-0.7829351472300305,-8.827409868144729,-7.600769985141041,-10.548420297272209,5.765068057836435,-2.881797238938669,22.395651695404393,-23.382587482406837,16.113077461905466,-9.114312400737916,27.617516967651937,-14.377998971679418,14.380398773023524,-14.600372976158635,2.802662642237117,1,3.3000000000000003
