,Team,Type,Subtype,Period,Start Frame,End Frame,Start Time [s],End Time [s],From,To,Start X,Start Y,End X,End Y
0,Home,PASS,,1.0,0,42.0,0.0,2.1,,66.0,34.393640671437836,7.406257578021309,21.470488097622475,19.471809994399706
1,Home,PASS,,1.0,62,106.0,3.1,5.300000000000001,66.0,10.0,17.878733099031336,20.107844009736766,-13.25421627122903,-19.292657906469273
2,Home,PASS,,1.0,214,244.0,10.700000000000001,12.200000000000001,10.0,23.0,-35.54257781659789,-12.077201441781476,-45.78092400020917,-7.490804766624482
3,Home,SET PIECE,,,0,0.0,,,,,,,,
