Frame,Away_702_x,Away_702_y,Away_703_x,Away_703_y,Away_704_x,Away_704_y,Away_705_x,Away_705_y,Away_11936_x,Away_11936_y,Away_32254_x,Away_32254_y,Away_32255_x,Away_32255_y,Away_42397_x,Away_42397_y,Away_42398_x,Away_42398_y,Away_42399_x,Away_42399_y,Away_52297_x,Away_52297_y,ball_x,ball_y,Period,Time [s]
0,11.897959183673468,19.428571428571427,1.8027210884353784,13.857142857142863,2.52380952380953,6.428571428571427,3.1006802721088462,-8.428571428571434,16.512925170068023,-20.0,18.53197278911565,-12.714285714285715,22.42585034013603,1.0000000000000036,28.19455782312924,-24.0,32.37687074829931,-3.7142857142857104,32.66530612244897,9.999999999999998,-41.17414965986394,-1.2857142857142787,34.393640671437836,7.4062575780213,1,0.0
1,11.851930493363845,19.454804760047946,1.7078732004720152,13.859704378517389,2.4317429697481066,6.474364685923623,2.9644795588835944,-8.452401050903248,16.53652153469239,-20.019479442201547,18.52203547395687,-12.721138601853303,22.475940451518376,1.238945333592187,28.144089929138403,-23.959977765823552,32.34829616610069,-3.6267650088357692,32.603354414506946,10.21113338370566,-41.17198339794854,-1.2857857123349357,33.87568892145556,7.889837258201542,1,0.05
2,11.801223678479712,19.4813374051816,1.6122076099423177,13.860651843099571,2.3385827269776414,6.517234676043547,2.8293048724057677,-8.4760599210979,16.551544801464324,-20.034315657638988,18.506625636163935,-12.7174495674148,22.513985020542044,1.4777602467204165,28.09057211891435,-23.920325888908256,32.31719121992592,-3.540389208889686,32.539613022329334,10.419518728935385,-41.17011245042711,-1.2858474017631227,33.36799364176995,8.363841103130689,1,0.1
3,11.745907866416239,19.50816049761016,1.5157643464453368,13.860023981604371,2.2443551852497743,6.5572411595063285,2.695101653902153,-8.499558628328714,16.558102487175574,-20.044606622247876,18.485817647760577,-12.703476925758173,22.54022895288052,1.7163609546471326,28.03402607967403,-23.88104235682897,32.28358818074148,-3.455150113465362,32.47410520663932,10.625170177476534,-41.16852560282903,-1.2858997237656622,32.870554832381025,8.828269112808737,1,0.15000000000000002
4,11.686052184568524,19.535265170971357,1.418583439580174,13.857859524746809,2.1490867343161746,6.594443896887106,2.5618153445996565,-8.522907761769009,16.556302108617942,-20.050450311963804,18.45968588077055,-12.679478991671528,22.554917154207356,1.9546636726347177,27.974473498634527,-23.842125157160567,32.24751931951387,-3.3710395215807853,32.40685422816013,10.828101871116395,-41.167211640683604,-1.2859430481093241,32.383372493288775,9.283121287235707,1,0.2
5,11.621725760331678,19.562642558902944,1.3207049189458873,13.85419720324183,2.052803763928525,6.628902648761026,2.4293913857251024,-8.546117910592086,16.546251182583212,-20.05194470272231,18.428304707217634,-12.64571407994292,22.558294530195916,2.192584615945544,27.911936063012906,-23.80357227747784,32.209016907209644,-3.2880492322538672,32.337883347614884,11.028327951642334,-41.16615934952022,-1.285977744560945,31.90644662449325,9.728397626411585,1,0.25
6,11.552997721100867,19.590283795042712,1.222168814141451,13.849075747804442,1.9555326638384811,6.6606771757032455,2.297775218505297,-8.569199663971268,16.528057225863115,-20.0491877704589,18.39174849912546,-12.602440505360388,22.550605986519763,2.4300399998420086,27.846435460026154,-23.765381705355708,32.16811321479525,-3.2061710445025766,32.26721582572678,11.225862560841671,-41.16535751486818,-1.2860041828873088,31.439777225994348,10.164098130336342,1,0.30000000000000004
7,11.479937194271212,19.618180013028383,1.1230151547660805,13.8425338891496,1.8572998237977343,6.68982723828886,2.1669122841671937,-8.592163611079895,16.50182775524942,-20.04227749110925,18.35009162851794,-12.549916582712024,22.53209642885232,2.666946039586498,27.77799337689137,-23.727551428369004,32.124840513237295,-3.1253967573448285,32.19487492321904,11.420719840501725,-41.16479492225684,-1.2860227328552187,30.98336429779212,10.590222799010029,1,0.35000000000000003
8,11.40261330723785,19.646322346497733,1.0232839704187051,13.834610357992295,1.758131633557946,6.716412597093053,2.036748023937525,-8.615020341091238,16.46767028753397,-20.031311840608826,18.303408467418684,-12.488400626785854,22.503010762867056,2.9032189504414285,27.70663150082549,-23.690079434092574,32.07923107350219,-3.045718169798601,32.12088390081477,11.612913932409832,-41.16446035721555,-1.2860337642314974,30.537207839886605,11.006771632432626,1,0.4
9,11.321095187395906,19.67470192908852,0.9230152906984728,13.825343885047488,1.6580544828707404,6.740493012690956,1.907227879043197,-8.637780443178626,16.42569233950846,-20.01638879489325,18.251773387851443,-12.418150952369963,22.46359389423749,3.1387749476691433,27.63237151904568,-23.652963710101265,32.03131716655656,-2.96712708088183,32.04526601923718,11.802458978353334,-41.16434260527364,-1.2860376467829335,30.101307852277735,11.413744630604114,1,0.45
10,11.23545196214048,19.703309894438505,0.822249145204418,13.814773201030194,1.557094761487824,6.762128245657704,1.7782972907110626,-8.6604545065154,16.376001427964663,-19.997606329898016,18.195260761839997,-12.339425874252376,22.414090728637028,3.373530246532074,27.555235118768874,-23.61620224396994,31.98113106336679,-2.889615289612474,31.96804453920948,11.989369120119525,-41.16443045196046,-1.2860347502763012,29.675664334965546,11.811141793524524,1,0.5
