,Team,Type,Subtype,Period,Start Frame,End Frame,Start Time [s],End Time [s],From,To,Start X,Start Y,End X,End Y
0,Home,PASS,,1.0,32,98.0,1.6,4.9,9.0,10.0,26.90575427201185,4.28433009236041,-0.8734393034110521,-17.69723757421266
1,Home,PASS,,1.0,98,156.0,4.9,7.800000000000001,10.0,11.0,-0.8734393034110521,-17.69723757421266,-34.79627511777899,-14.822375078118252
2,Home,SET PIECE,,,0,0.0,,,,,,,,
