,Team,Type,Subtype,Period,Start Frame,End Frame,Start Time [s],End Time [s],From,To,Start X,Start Y,End X,End Y
0,Home,PASS,,1.0,0,76.0,0.0,3.8000000000000003,66.0,26.0,12.440841015378522,24.284477301458683,-13.574669308999505,-24.136325504840965
1,Home,PASS,,1.0,100,140.0,5.0,7.0,26.0,11.0,-22.764998132284923,-23.708562959861816,-43.95498226902074,5.508465960130976
2,Home,SET PIECE,,,0,0.0,,,,,,,,
