Frame,Home_14_x,Home_14_y,Home_331_x,Home_331_y,Home_471_x,Home_471_y,Home_472_x,Home_472_y,Home_648_x,Home_648_y,Home_876_x,Home_876_y,Home_877_x,Home_877_y,Home_878_x,Home_878_y,ball_x,ball_y,Period,Time [s]
39,11.19892574709203,-19.90159650322647,10.335405752914815,-28.212406094660537,4.50023975977091,-26.598629572633303,1.523641003366504,-14.671465943023426,-3.5797008095165777,12.562840800031996,0.9307251003726948,-28.671700909986168,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,1.523641003366504,-14.671465943023426,1,1.9500000000000002
40,11.529745597091857,-19.739778715819483,10.556693915552465,-28.032526580016718,4.739787640347751,-26.583703905918515,1.6606459257863815,-14.628014516760095,-3.294135899235714,12.601763467690988,1.0577328449754178,-28.63565953759275,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142847,1.6606459257863815,-14.628014516760095,1,2.0
41,11.862047800158862,-19.57784495400493,10.78943804447534,-27.854947208060764,4.984219289900059,-26.565178161240286,1.7934985972575321,-14.585545995815702,-3.0013245719983495,12.635695446776683,1.1832720220894033,-28.599938957899738,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,1.7934985972575321,-14.585545995815702,1,2.0500000000000003
42,12.19562547858084,-19.415632449238437,11.033953132921194,-27.68008546377304,5.233796338908754,-26.542859477279123,1.9219765757648892,-14.54411303583232,-2.7008786268960394,12.664369378972667,1.3072433957392606,-28.56450289014032,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,1.9219765757648892,-14.54411303583232,1,2.1
43,12.530349998340725,-19.25299796444639,11.290430994670269,-27.508258795286395,5.488692727697973,-26.51659499461287,2.0459246703545446,-14.503751272556077,-2.3925157195374807,12.687590810532265,1.4295728210467327,-28.529319826937698,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142861,2.837761110812079,-14.506595413210457,1,2.15
44,12.866405700201764,-19.08987638843824,11.558570725672048,-27.339384503343563,5.748731635965456,-26.48639186140874,2.1654566943172426,-14.46442826214914,-2.0763769315998464,12.705456905987688,1.5502865175224774,-28.494377354475468,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142847,3.742047005957323,-14.469548863877101,1,2.2
45,13.204055168622332,-18.92622214149419,11.837948242418392,-27.173279851839705,6.013648553252193,-26.452297227731275,2.2807537120050494,-14.426094540877683,-1.7527092012773062,12.7181377344409,1.669435795774566,-28.45966783232722,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142861,4.6348342612006075,-14.432973387832291,1,2.25
46,13.543560988060776,-18.761989643894438,12.128139461401174,-27.00976210466999,6.28317896909928,-26.41435824364494,2.391996787769898,-14.388700645007942,-1.4217594667641742,12.725803364993855,1.7870719664109107,-28.42518362006662,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142847,5.516122876542008,-14.396868985075967,1,2.3000000000000003
47,13.885185742975462,-18.597133315919216,12.428720299112197,-26.848648525729594,6.55705837304774,-26.372622059214358,2.499366985963796,-14.352197110806086,-1.0837746662545982,12.728623866748539,1.9032463400395525,-28.390917077267307,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142861,6.385912851981448,-14.361235655608198,1,2.35
48,14.22919201782478,-18.43160757784868,12.739266672043371,-26.689756378913692,6.835022254638658,-26.32713582450397,2.6030453709387356,-14.316534474538297,-0.739001737942869,12.726769308806896,2.018010227268397,-28.356860563502885,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142847,7.2442041875189505,-14.32607339942893,1,2.4000000000000004
49,14.575842397067053,-18.265366849963037,13.059354496686556,-26.532902928117508,7.11680610341308,-26.277946689578332,2.7032130070466938,-14.281663272470775,-0.38768762002316504,12.720409760270913,2.131414938705439,-28.323006438347026,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142838,8.090996883154501,-14.291382216538217,1,2.45
50,14.925399465160623,-18.098365552542518,13.388559689533572,-26.37790543723612,7.402145408912026,-26.225101804501982,2.8000509586397238,-14.247534040869738,-0.0300792506897848,12.709715290242515,2.2435117849586597,-28.289347061373356,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142847,8.926290938888123,-14.257162106936011,1,2.5
51,15.278125806563937,-17.930558105867306,13.726458167076315,-26.224581170164814,7.690775660676579,-26.168648319339425,2.8937402900697275,-14.21409731600135,0.33357643186314645,12.694855967823688,2.3543520766360233,-28.255874792155527,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,9.750086354719773,-14.223413070622364,1,2.5500000000000003
52,15.634284005735323,-17.761898930217598,14.072625845806632,-26.072747390798693,7.9824323482477695,-26.108633384155198,2.984462065688736,-14.18130363413183,0.7030324894413076,12.676001862116406,2.4639871243455493,-28.222581990267134,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142847,10.562383130649527,-14.190135107597222,1,2.6
53,15.994136647133095,-17.592342445873623,14.426638642216352,-25.922221363032936,8.276850961166701,-26.045104149013834,3.072397349848762,-14.149103531527338,1.0780419838505204,12.653323042222604,2.5724682386951727,-28.18946101528185,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142847,11.363181266677358,-14.157328217860575,1,2.6500000000000004
54,16.357946315215635,-17.421843073115575,14.78807247279738,-25.772820350762743,8.573766988974363,-25.978107763979843,3.157727206901785,-14.117447544454091,1.4583579768965091,12.626989577244252,2.679846730292889,-28.15650422677329,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,12.15248076280323,-14.124992401412479,1,2.7
55,16.72597559444133,-17.250355232223626,15.156503254041537,-25.62436161788329,8.872915921211831,-25.907691379117757,3.240632701199759,-14.086286209178294,1.8437335303851106,12.5971715362833,2.7861739097466485,-28.123703984315114,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,12.930281619027163,-14.093127658252916,1,2.75
56,17.098487069268486,-17.077833343478027,15.531506902440697,-25.47666242828974,9.17403324742018,-25.833902144492114,3.3212948970947136,-14.055570061966126,2.2339217061220342,12.564038988441766,2.891501087664409,-28.091052647480925,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142847,13.696583835349145,-14.061733988381878,1,2.8000000000000003
57,17.47574332415556,-16.904231827158945,15.912659334486712,-25.329540045877273,9.476854457140423,-25.75678721016743,3.3998948589386497,-14.025249639083775,2.6286755659130785,12.527762002821543,2.995879574654226,-28.058542575844402,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142847,14.451387411769188,-14.030811391799354,1,2.85
58,17.858006943560852,-16.729505103546586,16.299536466671434,-25.18281173454105,9.781115039913644,-25.676393726208214,3.476613651083514,-13.995275476797449,3.0277481715640135,12.488510648524631,3.099360681324005,-28.02616612897915,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,15.194692348287317,-14.000359868505358,1,2.9000000000000004
59,18.2455405119427,-16.55360759292116,16.69171421548672,-25.036294758176304,10.086550485280885,-25.592768842679046,3.551632337881299,-13.965598111373346,3.4308925848806004,12.44645499465298,3.2019957182817276,-27.993915666458822,-14.493877551020383,-24.714285714285722,-20.551020408163247,-10.857142857142847,15.926498644903488,-13.970379418499904,1,2.95
60,18.638606613759546,-16.376493715562887,17.088768497424468,-24.889806380678124,10.392896282783202,-25.505959709644408,3.625131983684087,-13.93616807907763,3.837861867668646,12.40176511030856,3.30383599613541,-27.961783547857046,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,16.64680630161774,-13.940870041782935,1,3.0
61,19.037467833469655,-16.198117891751902,17.490275228976458,-24.743163865941753,10.69988792196163,-25.416013477168814,3.697293652843774,-13.906935916176531,4.248409081733875,12.354611064593334,3.4049328254930114,-27.929762132747456,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,17.355615318430033,-13.911831738354554,1,3.0500000000000003
62,19.442386755531466,-16.018434541768496,17.895810326634624,-24.596184477862337,11.007260892357264,-25.322977295316804,3.7682984097123584,-13.87785215893622,4.6622872888820925,12.305162926609254,3.505337516962459,-27.897843780703695,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,18.052925695340427,-13.88326450821467,1,3.1
63,19.853625964403285,-15.83739808589284,18.30494970689078,-24.448685480335087,11.314750683511086,-25.226898314152933,3.8383273186418485,-13.84886734362291,5.079249550919025,12.253590765458283,3.605101381151778,-27.866020851299414,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142838,18.73873743234882,-13.855168351363302,1,3.1500000000000004
64,20.271448044543526,-15.654962944405108,18.717269286236814,-24.300484137255122,11.622092784964213,-25.127823683741685,3.9075614439842443,-13.819932006502768,5.4990489296504865,12.200064650242401,3.7042757286689354,-27.83428570410821,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,19.41305052945534,-13.827543267800468,1,3.2
65,20.6961155804105,-15.471083537585509,19.132344981164565,-24.151397712517653,11.929022686257666,-25.025800554147626,3.97618185009153,-13.790996683841998,5.921438486882222,12.144754650063554,3.8029118701219033,-27.80263069870375,-14.493877551020383,-24.71428571428569,-20.551020408163247,-10.857142857142838,20.075864986659884,-13.80038925752615,1,3.25
66,21.12789115646259,-15.285714285714278,19.54975270816586,-24.00124347001788,12.235275876932509,-24.92087607543529,4.044369601315684,-13.762011911906837,6.3461712844200235,12.08783083402371,3.901061116118647,-27.771048194659684,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,20.727180803962497,-13.77370632054036,1,3.3000000000000003
67,21.566856498940673,-15.098945914729933,19.969068383732605,-23.849838673650897,12.540587846529794,-24.81309739766914,4.112332877540421,-13.73293003983838,6.773000384069647,12.029463271224841,3.998774777267169,-27.73953055154959,-14.493877551020411,-24.71428571428569,-20.551020408163247,-10.857142857142838,21.36699798136317,-13.74749445684311,1,3.35
68,22.012369901215536,-14.91141437320442,20.389867924356647,-23.697000587311972,12.844694084590587,-24.70251167091373,4.18038832077616,-13.703710668277722,7.2016788476368765,11.969822030768887,4.096104164175421,-27.708070128947192,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142847,21.99531651886194,-13.721753666434381,1,3.4000000000000004
69,22.463608798440454,-14.723891915368007,20.81172724652985,-23.542546474896238,13.147330080655887,-24.58916604523362,4.248879688565053,-13.674315210740911,7.631959736927456,11.909077181757816,4.193100587451353,-27.676659286426073,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,22.612136416458732,-13.696483949314155,1,3.45
70,22.919750625768764,-14.537150795450943,21.23422226674402,-23.38629360029885,13.448231324266807,-24.473107670693288,4.318150738449211,-13.64470508074398,8.063596113747224,11.847398793293621,4.28981535770302,-27.64529038355984,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,23.2174576741536,-13.671685305482487,1,3.5
71,23.379972818353785,-14.351963267683525,21.656928901491096,-23.228059227415038,13.74713330496437,-24.35438369735727,4.388545227970834,-13.61484169180294,8.496341039901868,11.784956934478224,4.386299785538343,-27.613955779922165,-14.493877551020411,-24.714285714285722,-20.551020408163247,-10.857142857142838,23.811280291946538,-13.64735773493932,1,3.5500000000000003
72,23.843452811348758,-14.16910158629605,22.079423067262837,-23.067660620139907,14.043771512289645,-24.233041275290155,4.46040691467201,-13.584686457433882,8.929947577197172,11.721921674413588,4.482605181565287,-27.582647835086725,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142847,24.39360426983751,-13.623501237684694,1,3.6
73,24.30936803990707,-13.98933800551871,22.50128068055119,-22.904915042368714,14.337881435783663,-24.109127554556377,4.534079556094909,-13.554200791152798,9.364168787438956,11.658463082201722,4.578782856391833,-27.55135890862708,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142847,24.96442960782656,-13.600115813718594,1,3.6500000000000004
74,24.77689593918192,-13.813444779581857,22.922077657847957,-22.73963975799658,14.629198564987492,-23.982689685220517,4.609906909781618,-13.523346106475737,9.798757732432978,11.59475122694454,4.674884120625977,-27.520081360116915,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,25.523756305913686,-13.577201463041014,1,3.7
75,25.245213944326736,-13.642194162715729,23.341389915645074,-22.571652030918692,14.917458389442166,-23.853774817347077,4.688232733274351,-13.49208381691874,10.233467473984973,11.530956177744029,4.770960284875683,-27.488807549129827,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142861,26.07158436409886,-13.554758185651973,1,3.75
76,25.71349949049472,-13.476358409150595,23.75879337043431,-22.400769125030234,15.202396398688789,-23.722430101000615,4.769400784115212,-13.460375335997831,10.668051073900749,11.467248003702132,4.867062659748939,-27.457529835239537,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142847,26.607913782382088,-13.532785981551454,1,3.8000000000000003
77,26.180930012839184,-13.316709773116717,24.173863938707534,-22.22680830422638,15.483748082268336,-23.58870268624563,4.853754819846325,-13.428182077229057,11.102261593986032,11.403796773920845,4.96324255585372,-27.426240578019602,-14.493877551020411,-24.714285714285722,-20.551020408163257,-10.857142857142847,27.1327445607634,-13.511284850739436,1,3.85
78,26.646682946513444,-13.164020508844429,24.586177536956647,-22.049586832402287,15.761248929721907,-23.45263972314666,4.941638598009831,-13.395465454128457,11.535852096046634,11.340772557502074,5.059551283797959,-27.39493213704367,-14.493877551020425,-24.71428571428574,-20.551020408163257,-10.857142857142861,27.646076699242762,-13.49025479321597,1,3.9000000000000004
79,27.10993572667087,-13.019062870563952,24.995310081673473,-21.86892197345317,16.03463443059057,-23.31428836176821,5.033395876147891,-13.362186880212064,11.968575641888348,11.278345423547846,5.156040154189654,-27.36359687188539,-14.493877551020425,-24.71428571428574,-20.551020408163257,-10.857142857142861,28.147910197820185,-13.469695808981019,1,3.95
80,27.569865788464647,-12.882609112505532,25.40083748934989,-21.684630991274158,16.303640074415334,-23.173695752174833,5.12937041180264,-13.328307768995934,12.400185293316866,11.216685441160083,5.25276047763682,-27.33222714211841,-14.493877551020425,-24.71428571428574,-20.55102040816329,-10.857142857142877,28.638245056495677,-13.449607898034587,1,4.0
