Frame,Home_13_x,Home_13_y,Home_65_x,Home_65_y,Home_1848_x,Home_1848_y,Home_2067_x,Home_2067_y,Home_2937_x,Home_2937_y,Home_5326_x,Home_5326_y,Home_8101_x,Home_8101_y,Home_9623_x,Home_9623_y,Home_9626_x,Home_9626_y,Home_9627_x,Home_9627_y,ball_x,ball_y,Period,Time [s]
0,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.0
1,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.05
2,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.1
3,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.15000000000000002
4,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.2
5,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.25
6,26.355600852231078,-7.703142478304549,29.440810719764258,-27.970416632482742,29.063640467978605,1.6526040656113596,33.58211848041906,17.063947226404654,32.07054985852442,-7.44768081962427,34.9744132833398,-4.675265404813835,6.129251700680264,-8.857142857142854,12.042176870748296,12.714285714285715,3.9659863945578255,2.2857142857142922,15.35918367346939,22.42857142857143,32.07054985852442,-7.44768081962427,1,0.30000000000000004
7,26.643669267375707,-7.47962537692889,29.561009978096525,-27.89742228636869,29.285947532389176,1.6780457628254248,33.68005858753612,17.11149849096759,32.33414972371434,-7.633251434596372,35.25557700122597,-4.560943016576022,6.129251700680264,-8.857142857142868,12.099863945578235,12.67402597402598,3.965986394557818,2.2857142857142922,15.452269635126775,22.39740259740259,32.33414972371434,-7.633251434596372,1,0.35000000000000003
8,26.931830662560703,-7.262003245735716,29.6939019771942,-27.821552191794556,29.51031191213546,1.7047569714911393,33.78103038151201,17.14872233746742,32.58711728780631,-7.808799699185215,35.530802472940316,-4.454032417213122,6.129251700680264,-8.857142857142854,12.157551020408164,12.633766233766234,3.9659863945578255,2.2857142857142922,15.545355596784146,22.366233766233766,32.58711728780631,-7.808799699185215,1,0.4
9,27.220042815758447,-7.050122349004371,29.839106652604578,-27.742917275949218,29.736682584927582,1.732598277339771,33.88499203790639,17.175904876140237,32.829713007875874,-7.974565098954605,35.800251049260595,-4.3543513799411295,6.129251700680264,-8.857142857142854,12.215238095238096,12.593506493506489,3.965986394557818,2.2857142857142922,15.638441558441547,22.33506493506495,32.829713007875874,-7.974565098954605,1,0.45
10,27.50826350494135,-6.843828951014307,29.996243939874887,-27.66162846602157,29.9650085284756,1.7614302661026506,33.99190173227899,17.193332217222206,33.06219734099866,-8.130787119468309,36.06408408096462,-4.261717677976051,6.129251700680287,-8.85714285714285,12.272925170068053,12.553246753246762,3.96598639455784,2.2857142857143016,15.731527520098963,22.303896103896108,33.06219734099866,-8.130787119468309,1,0.5
11,27.7964505080818,-6.642969316044919,30.164933774552434,-27.577796689200557,30.195238720489684,1.7911135235110172,34.10171764018948,17.201290470949417,33.284830744250286,-8.277705246290175,36.322462918830155,-4.175949084533957,6.129251700680287,-8.85714285714285,12.330612244897956,12.51298701298701,3.9659863945578255,2.2857142857142922,15.824613481756346,22.27272727272727,33.284830744250286,-8.277705246290175,1,0.55
12,28.084561603152192,-6.447389708375659,30.34479609218448,-27.49153287267499,30.427322138679898,1.8215086352962258,34.214397937197546,17.200065747558003,33.49787367470635,-8.415558964984015,36.575548913635025,-4.09686337283086,6.129251700680264,-8.85714285714285,12.388299319727885,12.472727272727274,3.9659863945578255,2.2857142857142922,15.917699443413717,22.241558441558443,33.49787367470635,-8.415558964984015,1,0.6000000000000001
