Frame,Away_3632_x,Away_3632_y,Away_3633_x,Away_3633_y,Away_3634_x,Away_3634_y,Away_3635_x,Away_3635_y,Away_6389_x,Away_6389_y,Away_9872_x,Away_9872_y,Away_10481_x,Away_10481_y,Away_10482_x,Away_10482_y,Away_10483_x,Away_10483_y,Away_10484_x,Away_10484_y,Away_10485_x,Away_10485_y,ball_x,ball_y,Period,Time [s]
0,20.262585034013608,3.8571428571428603,16.945578231292522,-7.571428571428566,33.33482785265662,-10.581557058844723,29.492517006802732,-23.71428571428571,4.398639455782307,1.4285714285714333,-44.3469387755102,-2.8571428571428563,40.30452421710562,-23.618809303003232,38.005521366805205,-23.38299683115434,30.26186606735152,-16.792784268080116,38.662101524002296,-2.1723454731834937,41.3239883786725,1.5456167785116124,38.55582392429285,-22.2498161949709,1,0.0
1,20.248028159484114,3.8900963465690945,16.9595026775216,-7.526916900310783,33.272348343426174,-10.522842040870891,29.553399505848777,-23.666386004422407,4.36472103322518,1.4328736939887552,-44.3472922627038,-2.8570023885858316,40.05804479206477,-23.708557642127637,38.0456419756447,-23.3347368627317,30.55091285693479,-16.92980824193901,38.63352644508693,-2.247917538129884,41.35464392294191,1.4752744335376975,38.31522976791554,-22.18880172248273,1,0.05
2,20.23618856820013,3.9168985179691087,16.970827893787906,-7.490714074468325,33.204353743467195,-10.479562127481556,29.60784129243936,-23.62062680981578,4.337134049545375,1.4363728698615343,-44.347579765621255,-2.856888140826116,39.817949424939364,-23.794270111266318,38.08272158419506,-23.28726025661511,30.828632960025704,-17.058489478587504,38.60537197505239,-2.3198976624501397,41.380555945269926,1.4097095322792184,38.09500957822209,-22.116925073721667,1,0.1
3,20.226899895881317,3.937925982650646,16.97971301661982,-7.462311389088416,33.13100174063586,-10.450920756594238,29.65591664259774,-23.576900897976454,4.315490865627957,1.4391181249373657,-44.34780532411622,-2.856798508508782,39.58411023262727,-23.876003732029044,38.11678524736764,-23.240547523137757,31.095187807399977,-17.178942262535575,38.57761213951386,-2.388337664461217,41.40176545456956,1.348858817967464,37.89427889200251,-22.034757059633392,1,0.15000000000000002
4,20.219995778247338,3.9535553519213678,16.986317182545612,-7.441200139358283,33.05245002278821,-10.436121366126443,29.69769983234734,-23.535101036415018,4.29940384235802,1.4411586279638724,-44.34797297804233,-2.8567318862788698,39.356399332026726,-23.953815526025632,38.14785802007375,-23.19457917263297,31.350738829833546,-17.291280878293204,38.550220964086414,-2.453289362480127,41.41831345975409,1.2926590338336472,37.71215324604688,-21.942868491163594,1,0.2
5,20.215309851017814,3.9641632370890694,16.990799528093632,-7.426871620465118,32.968856277780304,-10.434367393995721,29.733265137711378,-23.495119992642103,4.288485340620577,1.4425435476886976,-44.34808676725323,-2.856686668781447,39.134688840035665,-24.027762514865817,38.17596495722482,-23.14933571543389,31.59544745810217,-17.3956196103704,38.52317247438526,-2.514804574823801,41.43024096973659,1.2410469231090813,37.54774817714519,-21.84183017925797,1,0.25
6,20.212675749912492,3.9701262494614324,16.993319189792242,-7.418817127596202,32.88037819346819,-10.4448622781196,29.762686834713286,-23.45685053416827,4.282347721300731,1.4433220528594406,-44.348150731602544,-2.8566612506616353,38.91885087355215,-24.097901720159385,38.20113111373223,-23.1047976618738,31.829475122981684,-17.492072743277095,38.49644069602557,-2.5729351198092685,41.43758899343023,1.1939592290250263,37.40017922208753,-21.732212934862233,1,0.30000000000000004
7,20.21192711065096,3.9718210003462096,16.994035304169717,-7.416527955938712,32.787173457707915,-10.466809456415525,29.78603919937636,-23.42018542850414,4.280603345283484,1.4435433122237682,-44.348168910943926,-2.8566540265643825,38.70875754947437,-24.16429016351611,38.22338154450728,-23.06094552228586,32.05298325524792,-17.580754561523307,38.469999654622335,-2.627732815753477,41.44039853974812,1.1513326948127527,37.268561917663824,-21.61458756892204,1,0.35000000000000003
8,20.212897568952943,3.969624101051115,16.993107007754432,-7.419495400679904,32.68939975835562,-10.499412366801097,29.80339650772394,-23.38501744316032,4.282864573453992,1.4432564945292707,-44.34814534513102,-2.8566633911348727,38.504280984700216,-24.22698486654579,38.242741304461454,-23.01775980700336,32.26613328567667,-17.661779349619046,38.44382337579082,-2.679249480973406,41.43871061760347,1.113104063703521,37.15201180066423,-21.48952489238313,1,0.4
9,20.21542076053808,3.963912162883906,16.99069343707474,-7.427210757006983,32.58721478326728,-10.541874447193841,29.814833035779372,-23.351239345647404,4.288743766697223,1.4425107685236005,-44.348084074017464,-2.856687739018092,38.305293296127786,-24.2860428508582,38.259235448506054,-22.97522102635952,32.46908664504381,-17.735261392074218,38.4178858851461,-2.7275369337860234,41.432566235909356,1.0792100789285866,37.049644407878745,-21.357595716191156,1,0.45
10,20.219330321125973,3.9550617971522777,16.98695372865894,-7.439165320107185,32.480776220298985,-10.593399135511183,29.820423059565982,-23.318743903475994,4.297853285898271,1.4413553029543764,-44.3479891374569,-2.8567254648591045,38.111666600655255,-24.34152113806307,38.27288903155251,-22.93330969068755,32.66200476412507,-17.801314973398846,38.392161208303364,-2.7726469925083235,41.42200640357897,1.0495874837192631,36.960575276097416,-21.219370851291796,1,0.5
11,20.224459886436392,3.943449615163983,16.982047019035335,-7.454850385167738,32.37024175730675,-10.653189869670719,29.820240855107087,-23.287423884156713,4.309805491942223,1.4398392665692168,-44.347864575302964,-2.8567749633030117,37.92327301518043,-24.393476749770244,38.28372710851213,-22.89200631032066,32.84504907369633,-17.860054378102895,38.366623370877655,-2.814631475457254,41.407072129525446,1.0241730213067577,36.88391994211021,-21.0754211086308,1,0.55
12,20.230643092188892,3.9294522282267614,16.97613244473232,-7.473757247375832,32.25576908214667,-10.720450087589912,29.814360698426047,-23.257172055200115,4.324212745714084,1.4380118281157745,-44.3477144274093,-2.856834628994858,37.739984656601585,-24.44196670758942,38.29177473429631,-22.8512913955921,33.018381004533374,-17.911593890696377,38.34124639848421,-2.853542200949814,41.38780442266188,1.00290343492237,36.81879394270722,-20.926317299153798,1,0.6000000000000001
13,20.237713574103232,3.9134462476482823,16.96936914227819,-7.495377201918756,32.137515882674904,-10.794383227186367,29.802856865546214,-23.22788118411684,4.340687408098987,1.43592215634163,-44.34754273362956,-2.856902856579712,37.561673641816725,-24.487048033130478,38.29705696381654,-22.811145456835124,33.182161987412115,-17.956047795689255,38.31600431673812,-2.8894309873030046,41.36424429190151,0.985715467797379,36.7643128146785,-20.772630233806527,1,0.65
14,20.245504967898995,3.895808284736323,16.961916248201305,-7.519201543983718,32.01563984674733,-10.87419272637755,29.78580363249092,-23.19944403841752,4.358841839981934,1.4336194199944448,-44.347353533817355,-2.856978040702617,37.38821208772384,-24.52877774800311,38.299598851983994,-22.771549004382923,33.33655345310829,-17.99353037759148,38.29087115125452,-2.9223496528337574,41.33643274615743,0.9725458631630408,36.71959209481411,-20.614930723534705,1,0.7000000000000001
15,20.253850909295913,3.8769149507986174,16.953932899029958,-7.5447215687579,31.89029866222012,-10.959082023080999,29.763275275283444,-23.171753385612686,4.378288402248044,1.4311527878218282,-44.347150867826365,-2.857058576008638,37.21947211122099,-24.56721287381714,38.29942545371023,-22.732482548568758,33.48171683239768,-18.024155920913067,38.26582092764862,-2.952350015859069,41.30441079434276,0.9633313642506109,36.68374731990397,-20.453789579283946,1,0.75
16,20.262585034013608,3.8571428571428603,16.945578231292522,-7.571428571428566,31.761650016949304,-11.048254555214205,29.73534606994719,-23.14470199321298,4.398639455782307,1.4285714285714333,-44.3469387755102,-2.8571428571428563,37.055325829206325,-24.60241043218234,38.29656182390652,-22.693926599725835,33.6178135560562,-18.04803871016401,38.24082767153543,-2.9794838946959383,41.26821944537071,0.958008714291374,36.6558940267382,-20.289777611999988,1,0.8
17,20.271540977771757,3.8368686150768,16.9370113815173,-7.598813847182935,31.629851598790925,-11.140913760694703,29.70209029250546,-23.118182628728988,4.419507361469847,1.4259245109908636,-44.34672129672252,-2.857229278750332,36.895645358577816,-24.634427444708447,38.291033017484246,-22.655861668187384,33.74500505485958,-18.065293029854253,38.215865408530206,-3.0038031076613083,41.22789970815439,0.9565146565166001,36.63514775210685,-20.12346563262852,1,0.8500000000000001
