,Team,Type,Subtype,Period,Start Frame,End Frame,Start Time [s],End Time [s],From,To,Start X,Start Y,End X,End Y
0,Home,PASS,,1.0,36,58.0,1.8,2.9000000000000004,9.0,5.0,36.41496598639455,-17.285714285714278,28.497682332996142,-0.502977633692264
1,Home,PASS,,1.0,86,126.0,4.3,6.300000000000001,5.0,66.0,22.950751175507996,4.039095054219768,8.148299319727883,18.857142857142858
2,Home,PASS,,1.0,174,212.0,8.700000000000001,10.600000000000001,66.0,11.0,-7.120467627273001,16.20532299968405,-31.259005553845444,-6.100716686010464
3,Home,SET PIECE,,,0,0.0,,,,,,,,
