Frame,Home_12_x,Home_12_y,Home_1134_x,Home_1134_y,Home_1567_x,Home_1567_y,Home_2168_x,Home_2168_y,Home_2492_x,Home_2492_y,Home_10475_x,Home_10475_y,Home_10476_x,Home_10476_y,Home_10477_x,Home_10477_y,Home_10478_x,Home_10478_y,Home_10479_x,Home_10479_y,Home_10480_x,Home_10480_y,ball_x,ball_y,Period,Time [s]
43,23.21589844370456,-5.6107115609062355,35.75725583431585,-16.80950228889826,33.968757834807334,5.574164618339431,30.860727840179397,-1.8839055456077234,24.204372330400666,3.1096638629077593,30.77507957500676,-27.288622806153995,41.92443312003887,-18.525237947685632,37.56559552139467,-11.466768839204532,37.91744558462914,-6.805085432882079,40.279370465849325,-0.7951716101320702,50.98095238095236,-2.9999999999999822,32.69351550881578,-9.397134557749386,1,2.15
44,23.081362371552807,-5.483076025345142,35.62582681688917,-16.770977203055516,33.78996010615309,5.714561395895437,30.71790914004168,-1.8145704262562272,24.042641131049017,3.198866650144729,30.6366246091509,-27.42300687859857,41.814430191571134,-18.514566262056444,37.49853686215058,-11.38162904442023,37.817321699637795,-6.730383753294044,40.164125949164976,-0.7394771564084854,50.98095238095236,-2.9999999999999822,32.25348466113722,-8.464375020684528,1,2.2
45,22.945106301362244,-5.350940366392622,35.485758977152365,-16.738784472883637,33.60623214573373,5.857814922819994,30.572954401515666,-1.7421441625353464,23.880171210998014,3.2933434002613495,30.495500158481864,-27.55500771260546,41.701868914251655,-18.502960949759117,37.4303783314669,-11.294547983996644,37.7158927617216,-6.654411029492781,40.04710956082372,-0.6824677628110328,50.98095238095234,-2.9999999999999822,31.836355047166855,-7.580160589637902,1,2.25
46,22.806909275722607,-5.214584010868988,35.33729524302483,-16.712576116988203,33.41751188371456,6.003849000062612,30.425871358723768,-1.6665908622190182,23.716764105735013,3.3930530707963196,30.35186975214615,-27.684571609806536,41.58682658951917,-18.490450220662172,37.36115384829098,-11.205625562276614,37.61320091379919,-6.577246947982018,39.92839913062853,-0.6242072070404984,50.98095238095234,-2.9999999999999964,31.442126666904663,-6.744491264609527,1,2.3000000000000003
47,22.666550337223548,-5.074286385594517,35.18067854242587,-16.69200415397478,33.22373725026084,6.152587428572779,30.27666774578825,-1.5878746330811746,23.552221350747406,3.4979546192883904,30.205896919290165,-27.81164487183359,41.4693805188124,-18.477062284634034,37.29089733157017,-11.114961683602901,37.50928829878897,-6.498971195265452,39.808072488382415,-0.5647592667977795,50.98095238095234,-2.9999999999999822,31.070799520350654,-5.9573670455994225,1,2.35
48,22.52380852845471,-4.930326917389507,35.01615180327476,-16.67672060244892,33.024846175537824,6.30395400929996,30.125351296831376,-1.505959582895767,23.386344481522425,3.6080070032762794,30.057745189060515,-27.93617380031852,41.349608003570054,-18.46282535154332,37.21964270025185,-11.02265625231834,37.404197059609594,-6.419663457846853,39.68620746388848,-0.504187719783672,50.98095238095234,-2.9999999999999822,30.722373607504817,-5.2187879326075475,1,2.4000000000000004
49,22.378462892005736,-4.782985033074266,34.84395795349103,-16.666377481016184,32.82077658971088,6.4578725431936705,29.97192974597548,-1.4208098194367176,23.218935033547424,3.72316918029869,29.907578090603593,-28.058104696893096,41.227586345230904,-18.44776763125843,37.14742387328331,-10.928809172765698,37.29796933917961,-6.339403422229922,39.56288188694974,-0.4425563436990538,50.98095238095234,-2.9999999999999822,30.39684892836715,-4.528753925633904,1,2.45
50,22.230292470466352,-4.632540159469052,34.66433992099383,-16.66062680828213,32.611466422945234,6.614266831203405,29.816410827342903,-1.3323894504779974,23.04979454230967,3.8434001078943933,29.75555915306583,-28.177383863189146,41.10339284523361,-18.431917333647892,37.074274769611975,-10.833520349287785,37.19064728041746,-6.258270774918402,39.43817358736921,-0.3799289162447448,50.98095238095234,-2.9999999999999822,30.094225482937652,-3.8872650246785296,1,2.5
51,22.079076306426213,-4.479271723394187,34.47754063370269,-16.659120602852383,32.39685360540622,6.773060674278618,29.658802275055837,-1.2406625837935095,22.878724543296528,3.9686587436020724,29.60185190559385,-28.293957600838535,40.97710480501694,-18.41530266858024,37.000229308185126,-10.7368896862274,37.082273026241815,-6.176345202416008,39.31216039494999,-0.31636921512162786,50.98095238095234,-2.9999999999999822,29.81450327121634,-3.294321229741363,1,2.5500000000000003
52,21.924593442474933,-4.323459151669963,34.28380301953676,-16.661510883332454,32.17687606725909,6.934177873368839,29.4991118232367,-1.145593327157239,22.70552657199532,4.098904044960456,29.44661987733395,-28.407772211473052,40.84879952601962,-18.3979518459239,36.925321407950136,-10.639017087927344,36.97288871957111,-6.093706391226511,39.18492013949508,-0.25194101803049873,50.98095238095234,-2.9999999999999822,29.557682293203225,-2.74992254082249,1,2.6
53,21.766622921202256,-4.165381871116641,34.083370006415535,-16.667449668327933,31.951471738669127,7.097542229423514,29.33734720600773,-1.0471457883430988,22.53000216389335,4.234094969508294,29.290026597432757,-28.518773996724573,40.71855430968035,-18.37989307554739,36.84958498785441,-10.540002458730449,36.86253650332391,-6.010434027853599,39.05653065080749,-0.18670810267223062,50.98095238095234,-2.9999999999999822,29.323762548898262,-2.2540689579218385,1,2.6500000000000004
54,21.60494378519777,-4.005319308554535,33.87648452225835,-16.676588976444382,31.720578549801687,7.2630775433921535,29.173516157491218,-0.9452840751250258,22.35195285447798,4.374190474784314,29.132235595036715,-28.6269092582249,40.586446457437845,-18.361154567319243,36.773053966845204,-10.439945702979458,36.751258520418794,-5.926607798800993,38.9270697586903,-0.12073424674764822,50.98095238095234,-2.9999999999999822,29.11274403830149,-1.8067604810394178,1,2.7
55,21.439335077051247,-3.84355089080397,33.66338949498442,-16.68858082628737,31.484134430821964,7.430707616224251,29.007626411809557,-0.8399722952769761,22.171180179236448,4.519149518327205,28.973410399292295,-28.73212429760586,40.452553270730924,-18.34176453110796,36.69576226386991,-10.338946725017239,36.63909691377423,-5.842307390572501,38.79661529294658,-0.054083227957624734,50.98095238095236,-2.9999999999999822,28.924626761412917,-1.407997110175267,1,2.75
56,21.269575839352267,-3.6803560446851966,33.44432785251327,-16.703077236462473,31.242077311895294,7.600356248869282,28.83968570308493,-0.7311745565728578,21.987485673656067,4.6689310576757235,28.813714539345916,-28.83436541649927,40.316952050998125,-18.321751176781973,36.61774379787592,-10.237105429186505,36.52609382630884,-5.757612489671764,38.66524508337926,0.013181175997044079,50.98095238095234,-2.9999999999999822,28.75941071823244,-1.0577788453293377,1,2.8000000000000003
57,21.09544511469047,-3.5160141970184955,33.21954252276409,-16.719730225575216,30.994345123186957,7.7719472422767515,28.66970176543969,-0.6188549667866413,21.80067087322427,4.823494050368591,28.65331154434412,-28.933578916536998,40.17972009967832,-18.301142714209835,36.53903248781052,-10.134521719830111,36.41229140094106,-5.6726027826025565,38.533036959791495,0.08099518741547057,50.98095238095234,-2.9999999999999822,28.617095908760238,-0.7561056865016829,1,2.85
58,20.91672194565561,-3.350804774624207,32.98927643365632,-16.738191812231214,30.74087579486222,7.9454043973961435,28.497682332996142,-0.502977633692264,21.61053731342826,4.982797453944517,28.49236494343335,-29.02971109935083,40.04093471821022,-18.279967353260023,36.45966225262108,-10.031295501290863,36.297731780589565,-5.58735795586859,38.4000687519863,0.14929502859682517,50.98095238095234,-2.9999999999999822,28.497682332996142,-0.502977633692264,1,2.9000000000000004
59,20.733185374837312,-3.1850072043225857,32.75377251310929,-16.758114015035993,30.481607257086424,8.120651515176931,28.32363513987657,-0.3835066650636529,21.416886529755423,5.146800225942257,28.33103826576008,-29.12270826657262,39.90067320803243,-18.258253303801038,36.37966701125495,-9.927526677911542,36.182457108172756,-5.5019576959736005,38.26641828976665,0.21801692184027333,50.98095238095234,-2.9999999999999822,28.32363513987657,-0.3835066650636529,1,2.95
60,20.54461444482523,-3.018900912933917,32.513273689042315,-16.779148852595156,30.216477440024732,8.297612396568628,28.147567920203272,-0.26040616867474964,21.21952005769301,5.315461323900508,28.1694950404708,-29.21251671983419,39.75901287058381,-18.236028775701374,36.299080682659465,-9.823315154034951,36.06650952660923,-5.4164816894213095,38.132163402935625,0.2870970894449709,50.98095238095234,-2.9999999999999822,28.147567920203272,-0.26040616867474964,1,3.0
61,20.350788198209038,-2.8527653272785316,32.268022889374734,-16.800948343514236,29.94542427384259,8.476210842520711,27.969488408098627,-0.13364025229953003,21.018239432728414,5.488739705358024,28.00789879671202,-29.29908276076735,39.616031007303,-18.21332197882952,36.21793718578203,-9.718760834003875,35.94993117881757,-5.331009622715464,37.997381921296295,0.3564717537100643,50.98095238095234,-2.9999999999999822,27.969488408098627,-0.13364025229953003,1,3.0500000000000003
62,20.151485677578442,-2.6868798741767033,32.018263042025936,-16.823164506398843,29.668385688705182,8.656370653982643,27.78940433768482,-0.003173023711896974,20.812846190348907,5.666594327853487,27.846413063630227,-29.38235269100398,39.471804919628795,-18.190161123054,36.136270439569934,-9.613963622161135,35.8327642077163,-5.245621182359798,37.86215167465168,0.4260771369346947,50.98095238095234,-2.9999999999999822,27.78940433768482,-0.003173023711896974,1,3.1
