Frame,Away_1847_x,Away_1847_y,Away_1848_x,Away_1848_y,Away_1849_x,Away_1849_y,Away_2606_x,Away_2606_y,Away_9526_x,Away_9526_y,Away_9940_x,Away_9940_y,Away_9941_x,Away_9941_y,Away_9942_x,Away_9942_y,Away_15027_x,Away_15027_y,Away_15028_x,Away_15028_y,Away_15029_x,Away_15029_y,ball_x,ball_y,Period,Time [s]
0,9.638455958573527,21.407239198975887,1.5236015316401132,7.883059219105772,3.657413794587198,-7.742505190841697,-42.048573046435614,-3.0767944344745803,19.3970986802799,2.8478448807155514,27.19510329746437,-1.5841102611600542,31.484303968027774,4.743184385763296,28.895390436150898,19.409372108591477,41.92535007359669,22.623177944862153,42.58126898197873,8.295598997493734,40.00291312408004,-4.181346700083551,28.059544004187963,5.190687308190024,1,0.0
1,9.37891733658654,21.18541300946095,1.381380084795448,7.7806161152816555,3.5605456720566564,-7.802514470850759,-42.04808602593242,-3.0769928985570387,19.171360782392625,2.7339506501907884,26.909569834982356,-1.5856037725076897,31.104994056157256,4.759077306461964,28.523553940970647,19.401677690057014,41.58491785353108,22.57849604273844,42.20922257146624,8.230890284922838,39.77893378998874,-4.200468506793292,27.571166895341808,5.1689693635551235,1,0.05
2,9.122558802950298,20.965574668727267,1.238149333234987,7.681340054172985,3.4666310823898407,-7.859341558689483,-42.04782197867165,-3.0771004995655944,18.949039078838098,2.6177152768932523,26.622707786435654,-1.5840776334669937,30.722485064281123,4.775869509594615,28.150992102838817,19.39517014324891,41.24781653381575,22.534388603086665,41.841146475210564,8.167352592006328,39.555675655303666,-4.219509299564692,27.09100889116653,5.148145580303137,1,0.1
3,8.86931198987093,20.7476522435764,1.0939623982595648,7.585064349321012,3.375514576488682,-7.9131539381562925,-42.04776916921951,-3.0771220197673195,18.729979906827715,2.4991721826818174,26.334587077406617,-1.5796907730058003,30.336945365031255,4.79351366450686,27.777743097700323,19.38978700123423,40.914016285492345,22.49085048146683,41.47700513815868,8.104975432001053,39.33313226152263,-4.238469803895707,26.618873452203516,5.128128480490598,1,0.15000000000000002
4,8.619108529554513,20.531573800810055,0.9488724011700156,7.491622314267042,3.287040705255007,-7.964119093049643,-42.04791586214215,-3.0770622414292257,18.514029603572922,2.378354789415317,26.045277633477546,-1.572602120091891,29.94854333103955,4.811962440544265,27.40384510149994,19.385465797079995,40.58348727960254,22.44787653343886,41.1167630052575,8.043748318163832,39.11129715014353,-4.257350745284259,26.154564038994366,5.108830586174104,1,0.2
5,8.371880054207047,20.317267407229874,0.8029324632671364,7.40084726255238,3.2010540195908215,-8.012404507167952,-42.04825032200579,-3.0769259468183843,18.301034506285088,2.255296518952653,25.754849380230787,-1.5629706036930844,29.55744733493784,4.831168507052427,27.029336290182457,19.382144063853243,40.2561996871879,22.40546161456271,40.76038452145401,7.983660763751484,38.890163862664224,-4.276152849228347,25.697884112080338,5.090164419410216,1,0.25
6,8.127558196034652,20.104661129637467,0.6561957058518146,7.312572507718326,3.117399070397959,-8.05817766430969,-42.0487608133766,-3.076717918201823,18.09084095217565,2.1300307931526543,25.463372243248767,-1.5509551527771719,29.163825749358,4.851084533376902,26.654254839692708,19.379759334621006,39.93212367929016,22.363600580398362,40.407834131695175,7.924702282020838,38.66972594058244,-4.294876841225864,25.248637132003026,5.072042502255545,1,0.30000000000000004
7,7.886074587243428,19.89368303483451,0.508715250224832,7.226631363306141,3.035920408578404,-8.101606048273261,-42.049435600820786,-3.076442937846617,17.88329527845603,2.002591033874209,25.170916148113733,-1.5367146963119829,28.767846946931954,4.871663188863276,26.278638925975503,19.378249142450294,39.611229426950835,22.32228828650573,40.05907628092787,7.866862386228728,38.44997692539619,-4.3135234467748305,24.806626559303844,5.054377356766614,1,0.35000000000000003
8,7.6473608600394,19.684261189622603,0.3605442176870832,7.142857142857147,2.9564625850340045,-8.142857142857146,-42.05026294890452,-3.0761057880197753,17.678243822337613,1.8730106629761405,24.877551020408156,-1.520408163265293,28.369679300291548,4.89285714285714,25.902526724975694,19.377551020408163,39.29348710121169,22.281519588444795,39.71407541409916,7.810130589631979,38.23091035860328,-4.332093391373167,24.371655854524285,5.037081505000044,1,0.4
9,7.411348646628678,19.476323660803438,0.21173572953932762,7.0610831599126165,2.8788701506667067,-8.182098431859744,-42.05123112219399,-3.075711250988382,17.475532921031913,1.741323102317337,24.58334678571434,-1.5021944826049465,27.969491182068634,4.914619064704062,25.52595641263808,19.37760250156164,38.97886687311428,22.24128934177549,39.37279597615593,7.754496405487405,38.01251978170155,-4.350587400518844,23.68017995486381,4.303857396243875,1,0.45
