Frame,Away_3269_x,Away_3269_y,Away_3270_x,Away_3270_y,Away_3271_x,Away_3271_y,Away_11005_x,Away_11005_y,Away_12132_x,Away_12132_y,Away_14856_x,Away_14856_y,Away_19900_x,Away_19900_y,Away_19901_x,Away_19901_y,Away_19902_x,Away_19902_y,Away_20705_x,Away_20705_y,ball_x,ball_y,Period,Time [s]
13,-34.30789485265851,9.624712989172684,-40.393883533160825,3.929056694925011,-38.153389603020976,-6.469053269938637,-19.4227982106245,-5.963591236155465,-25.65732661358053,4.68437323714719,-50.121940806084375,-0.7117619239914302,-31.694071871568834,18.124806198897794,-37.23603440183673,18.970947645185916,-37.25075527773692,25.71861338800829,-13.581042665250123,7.508885333794543,-35.04467786412149,28.326440300784395,1,0.65
14,-34.46050133166163,9.587328409194532,-40.49958288594871,3.920505363835134,-38.312024037604616,-6.415986362924343,-19.6760883889382,-5.915953245314829,-25.876894749180018,4.694847678709841,-50.12408202825294,-0.7109034038742253,-31.83943877088465,18.10323513335895,-37.491544018899546,18.7818458602777,-37.23594600660496,25.809985226358496,-13.785744263807215,7.551573849878944,-35.01494394186174,28.280844547104234,1,0.7000000000000001
15,-34.60187261819995,9.549794327892798,-40.59521120114476,3.9097365773486197,-38.46085849894723,-6.367728958015314,-19.929515305044863,-5.866733514115814,-26.09499649947715,4.707491157625357,-50.12613717113836,-0.7100793971285743,-31.970724794829177,18.083500685740933,-37.73109414121891,18.59635095151458,-37.216656378161886,25.887822914182983,-13.985612000767112,7.593254311409795,-34.98216068817445,28.236025557054727,1,0.75
16,-34.73232267726539,9.51211482218099,-40.68107914952469,3.896810056933787,-38.600185291249666,-6.324127599819915,-20.182976002930882,-5.816128948808135,-26.31142645444792,4.722251096270809,-50.12804167527825,-0.7093157887831151,-32.08816683204017,18.065578200552252,-37.95505057942642,18.414510055859704,-37.19304606669199,25.95244191457347,-14.18069919077974,7.633937836635872,-34.94647584211577,28.190826653171595,1,0.8
17,-34.85216547384983,9.474293968972635,-40.75749740186428,3.881785524058957,-38.73029671871277,-6.285028832946512,-20.436367526582675,-5.764336455641551,-26.52597920406831,4.73907491702327,-50.12973098121023,-0.7086384638665254,-32.192001771155496,18.049443022301503,-38.16377914415369,18.236370310276254,-37.16527474647956,26.00415769062169,-14.371059148495108,7.6736355438059185,-34.90803714274184,28.14409115799053,1,0.8500000000000001
18,-34.96171497294522,9.436335845181254,-40.82477662893927,3.864722700192428,-38.85148508553742,-6.250279202003387,-20.689586919986684,-5.711552940865716,-26.73844933831432,4.757910042259879,-50.131140529471956,-0.7080733074074727,-32.28246650081295,18.035070495497255,-38.357645646032324,18.061978851727407,-37.133502091808886,26.043285705419432,-14.556745188563134,7.71235855116866,-34.86699232910885,28.09466239404728,1,0.9
19,-35.061285139543436,9.398244527720358,-40.883227501525404,3.8456813068025126,-38.964042695924434,-6.21972525159894,-20.94253122712932,-5.65797531073041,-26.948631447161976,4.778703894357698,-50.13220576060104,-0.7076462044345857,-32.35979790965032,18.02243596464809,-38.537015895693926,17.891382817176293,-37.09788777696425,26.0701414220584,-14.737810625633854,7.7501179769728905,-34.823489140272926,28.04138368387752,1,0.9500000000000001
20,-35.15118993863643,9.36002409350346,-40.933160690398466,3.824721065357523,-39.06826185407468,-6.19321352634151,-21.19509749199697,-5.603800471485342,-27.156320120587257,4.801403895693824,-50.132862115135126,-0.7073830399765564,-32.424232886305475,18.011514774262555,-38.70225570377011,17.724629343586106,-37.058591476229964,26.085040303630358,-14.9143087743572,7.786924939467325,-34.77767531529022,27.98309835001693,1,1.0
21,-35.23174333521607,9.321678619444107,-40.97488686633417,3.8019016973257873,-39.16443486418902,-6.170590570839439,-21.447182758576105,-5.549225329380246,-27.361309948566152,4.825957468645356,-50.13304503361184,-0.7073096990620183,-32.476008319416195,18.002282268849232,-38.85373088089246,17.56176556791999,-37.01577286389031,26.08829781322704,-15.086292949383145,7.822790556900736,-34.729698593216916,27.918649715001223,1,1.05
22,-35.30325929427432,9.283212182455804,-41.00871670010827,3.7772829241755876,-39.25285403046829,-6.151702929701038,-21.698684070853126,-5.494446790664829,-27.563395521074696,4.852312035589373,-50.13268995656881,-0.7074520667196489,-32.5153610976203,17.994713792916684,-38.9918072376926,17.40283862714112,-36.969591614229586,26.08022941394019,-15.25381646536166,7.857725947521865,-34.67970671310914,27.846881101366126,1,1.1
23,-35.366051780803076,9.244628859452083,-41.03496086249656,3.750924467375267,-39.33381165711336,-6.136397147534677,-21.94949847281444,-5.439661761588834,-27.762371428088862,4.880415018903003,-50.13173232454368,-0.707836027978077,-32.54252810955561,17.988784690973482,-39.11685058480213,17.24789565821264,-36.92020740153207,26.06115056886156,-15.416932636942697,7.891742229579482,-34.62784741402305,27.766635831647328,1,1.1500000000000001
24,-35.42043475979421,9.205932727346438,-41.05393002427474,3.722886048393117,-39.40760004832506,-6.124519768948721,-22.199523008446487,-5.385067148401963,-27.958032259584648,4.910213840963279,-50.130107578074046,-0.7084874678660088,-32.55774624385994,17.984470307528216,-39.229226732852645,17.09698379809775,-36.867779900082056,26.031376741082894,-15.57569477877627,7.924850521322342,-34.57426843501482,27.676757228380534,1,1.2000000000000002
25,-35.4667221962397,9.167127863052395,-41.065934856218604,3.693227388697428,-39.47451150830426,-6.115917338551487,-22.44865472173568,-5.330859857353975,-28.15017260553805,4.941655924147347,-50.12775115769759,-0.7094322714120878,-32.56125238917112,17.98174598708944,-39.32930149247576,16.95015018375957,-36.81246878416386,25.991223393695904,-15.730156205512303,7.957061940999165,-34.5191175151406,27.576088614101433,1,1.25
26,-35.505228055131425,9.128218343483498,-41.07128602910387,3.662008209756559,-39.53483834125181,-6.110436400951297,-22.696790656668437,-5.277236794694566,-28.338587055925114,4.974688690832283,-50.1245985039519,-0.7106963236449428,-32.55328343412694,17.980587074165708,-39.417440674303094,16.8074419521613,-36.75443372806174,25.94100598979239,-15.880370231800779,7.988387606858729,-34.46254239345652,27.463473311345766,1,1.3
27,-35.53626630146129,9.089208245553227,-41.0702942137063,3.629288233038784,-39.58887285136857,-6.107923500756552,-22.94382785723116,-5.224394866673478,-28.52307020072178,5.009259563395178,-50.120585057374626,-0.7123055095932656,-32.53407626736522,17.980968913265613,-39.49401008896623,16.66890624026609,-36.693834406060006,25.881039992464054,-16.026390172291684,8.018838637149779,-34.40469080901877,27.3377546426492,1,1.35
28,-35.5601509002212,9.050101646175163,-41.063270080801665,3.595127180012427,-39.63690734285537,-6.108225182575567,-23.1896633674103,-5.1725309795404115,-28.70341662990408,5.045315964213128,-50.1156462585034,-0.7142857142857094,-32.50386777752379,17.9828668488977,-39.559375547096764,16.5345901850371,-36.63083049244294,25.811640864802662,-16.168269341634982,8.048426150121088,-34.34571050088347,27.19777593054745,1,1.4000000000000001
29,-35.57719581640311,9.010902622262762,-41.0505243011657,3.5595847721458087,-39.67923411991308,-6.1111879910166715,-23.434194231192276,-5.121842039545126,-28.879420933448,5.082805315663213,-50.10975290186715,-0.7166486476161785,-32.462894853240456,17.98625622557059,-39.61390285932632,16.404540923437494,-36.565581661494846,25.733124069899937,-16.30606105448059,8.077161264021353,-33.35657357958122,26.827016120416488,1,1.4500000000000002
30,-35.5877150149989,8.971615250729585,-41.03236754557414,3.5227207309072175,-39.716145486742555,-6.11665847068825,-23.67731749256347,-5.072524952937325,-29.050877701329565,5.121675040122551,-50.10301719795998,-0.7193493189396563,-32.41139438315303,17.9911123877928,-39.657957836286506,16.27880559243045,-36.49824758750001,25.645805070847658,-16.43981862547856,8.105055097099381,-32.39696313354173,26.46732376730435,1,1.5
31,-35.592022461000504,8.932243608489118,-41.009110484802775,3.484594777764981,-39.747933747544636,-6.124483166198629,-23.91893019551035,-5.024776625966751,-29.217581523524732,5.1618725599682085,-50.09558671126733,-0.7223285624763145,-32.34960325589933,17.997410680072928,-39.691906288608926,16.15743132897911,-36.42898794474271,25.54999933073752,-16.569595369278826,8.132118767603906,-31.466879162765,26.118698871211066,1,1.55
32,-35.59043211939981,8.89279177245493,-40.98106378962733,3.4452666341874068,-39.77489120652019,-6.134508622156115,-24.158929384019327,-4.978793964883092,-29.37932699000954,5.203345297577296,-50.08760900627459,-0.7255272124463588,-32.27775836011718,18.005126446919526,-39.71611402692518,16.040465270046653,-36.35796240750726,25.446022312661317,-16.695444600531317,8.158363393783663,-30.56632166725102,25.781141432136604,1,1.6
33,-35.58325795518875,8.8532638195405,-40.94853813082356,3.4047960216427975,-39.79731016787006,-6.146581383169097,-24.397212102076786,-4.934773875936114,-29.535908690759975,5.246040675326903,-50.07923164746718,-0.7288861030700141,-32.196096584444376,18.014235032841178,-39.73094686186686,15.927954552596239,-36.28533065007794,25.33418947971077,-16.817419633886068,8.183800093887438,-29.695290646999794,25.454651450080977,1,1.6500000000000001
34,-35.57081393335923,8.813663826659354,-40.911844179167225,3.3632426615994806,-39.81548293579509,-6.1605479938459276,-24.633675393669176,-4.8929132653755225,-29.68712121575203,5.289906115594118,-50.07060219933053,-0.7323460685674815,-32.104854817518756,18.024711782346444,-39.7367706040656,15.819946313591053,-36.21125234673905,25.21481629497761,-16.93557378399301,8.208439986163963,-28.85378610201132,25.139228925044204,1,1.7000000000000002
35,-35.55341401890317,8.773995870725026,-40.871292605434064,3.3206662755257543,-39.82970181449614,-6.17625499879491,-24.8682163027829,-4.853409039451037,-29.832759154961707,5.3348890407560345,-50.06186822635004,-0.7358479431589954,-32.00426994797811,18.036532039943896,-39.733951064152976,15.716487689994205,-36.13588717177487,25.0882182215536,-17.049960365502137,8.232294188861992,-28.041808032285594,24.834873857026235,1,1.75
36,-35.53137217681246,8.734264028651026,-40.82719408039985,3.2771265848899493,-39.840259108174074,-6.1935489426244175,-25.100731873404424,-4.8164581044124,-29.972617098365028,5.380936873189736,-50.05317729301114,-0.7393325610647034,-31.89457886446029,18.049671150142125,-39.72285405276062,15.617625818768907,-36.05939479946968,24.954710722530454,-17.160632693063402,8.255373820230282,-27.259356437822625,24.541586246027123,1,1.8
37,-35.505002372079055,8.694472377350877,-40.77985927484031,3.232683311160355,-39.84744712102974,-6.2122763699427885,-25.331119149520113,-4.782257366509302,-30.106489635937965,5.427997035272347,-50.044676963799226,-0.7427407565048404,-31.776018455603065,18.064104457449666,-39.703845380520114,15.523407836878294,-35.9819349041078,24.814609260999973,-17.26764408132676,8.277689998517571,-26.506431318622408,24.259366092046832,1,1.85
38,-35.474618569694826,8.654624993738103,-40.729598859531215,3.187396175805264,-39.851558157263966,-6.23228382535836,-25.55927517511642,-4.7510037319915,-30.23417135765652,5.476016949380925,-50.036514803199715,-0.746013363699636,-31.64882561004429,18.079807306375105,-39.67729085806308,15.43388088128556,-35.90366715997353,24.668229300053852,-17.3710478449422,8.299253841972641,-25.783032674684954,23.98821339508537,1,1.9000000000000001
39,-35.4405347346517,8.614725954726232,-40.67672350524832,3.1413249002930335,-39.85288452107764,-6.253417853479487,-25.785096994179742,-4.7228941071087425,-30.355456853496708,5.524944037892571,-50.02883837569804,-0.7490912168692816,-31.513237216421754,18.096755041427024,-39.64355629602111,15.349092088953839,-35.82475124135111,24.515886302783855,-17.47089729855968,8.3200764688442,-25.089160506010238,23.72812815514276,1,1.9500000000000002
40,-35.403064831941606,8.574779337228751,-40.62154388276735,3.094529206091936,-39.851718516671596,-6.275524998914525,-26.008481650696506,-4.698125398110682,-30.470140713434517,5.5747257231843905,-50.02179524577959,-0.7519151502339826,-31.369490163373293,18.114923007113966,-39.603007505025815,15.269088596846322,-35.74534682252488,24.357895732281722,-17.5672457568292,8.34016899738106,-24.42481481259829,23.47911037221897,1,2.0
41,-35.36252282655644,8.5347892181592,-40.56437066286407,3.047068814670333,-39.84835244824669,-6.298451806271761,-26.229326188653147,-4.676894511247114,-30.578017527445947,5.625309427633485,-50.0155329779298,-0.7544259980139353,-31.217821339536705,18.13428654794454,-39.55601029570881,15.193917541926144,-35.665613577779105,24.1945730516392,-17.66014653440068,8.359542545831896,-23.78999559444909,23.241160046314018,1,2.0500000000000003
42,-35.31922268348812,8.494759674431114,-40.50551451631425,2.999003447496479,-39.84307862000377,-6.3220448201596255,-26.447527652036065,-4.6593983527677185,-30.678881885507007,5.676642573616914,-50.01019913663408,-0.7565645944293741,-31.058467633549817,18.154821008427266,-39.50293047870167,15.123626061156498,-35.585711181398096,24.026233723948014,-17.749652945924144,8.37820823244553,-23.184702851562637,23.014277177427925,1,2.1
43,-35.27347836772855,8.454694782957993,-40.445286113893616,2.950392826038715,-39.836189336143704,-6.346150585186402,-26.66298308483171,-4.6458338289222425,-30.772528377593694,5.728672583511787,-50.00594128637783,-0.7582717737004563,-30.891665934050447,18.176501733070754,-39.444133864636036,15.058261291500525,-35.50579930766613,23.853193212299946,-17.835818306049507,8.396177175470683,-22.60893658393895,22.798461765560635,1,2.15
44,-35.22560384426967,8.414598620653358,-40.38399612637793,2.9012966717653406,-39.82797690086732,-6.370615645960459,-26.875589531026474,-4.636397845960406,-30.858751593682012,5.781346879695207,-50.0029069916465,-0.7594883700474652,-30.717653129676375,18.19930406638355,-39.37998626414349,14.997870369921394,-35.4260376308675,23.67576697978671,-17.91869592942677,8.41346049315611,-22.06269679157801,22.593713810712202,1,2.2
45,-35.175913078103356,8.374475264430748,-40.32195522454295,2.8517747061446763,-39.81873361837549,-6.395286547090105,-27.085244034606788,-4.631287310131911,-30.937346123747947,5.834612884544267,-50.00124381692547,-0.7601552176905286,-30.53666610906547,18.22320335287425,-39.31085348785564,14.942500433382284,-35.3465858252865,23.494270489500067,-17.9983391307059,8.430069303750564,-21.54598347447982,22.40003331288258,1,2.25
46,-35.124720034221546,8.334328791203658,-40.259474079164406,2.801886650645026,-39.808751792869074,-6.420009833183766,-27.291843639559048,-4.630699127686537,-31.008106557767487,5.888418020436042,-50.001099326700164,-0.7602131508499107,-30.348941760855507,18.248174937051406,-39.237101346404096,14.892198618846344,-35.26760356520742,23.309019204531726,-18.074801224536845,8.446014725502799,-21.058796632644384,22.21742027207182,1,2.3000000000000003
47,-35.07233867761616,8.294163277885609,-40.19686336101808,2.751692226734702,-39.798323728548894,-6.444632048849713,-27.49528538986973,-4.634830204873955,-31.07082748571667,5.9427097097476285,-50.002621085456006,-0.7596030037458025,-30.15471697368434,18.274194163423566,-39.159095650420475,14.847012063276727,-35.18925052491457,23.120328587973493,-18.148135525569618,8.461307876661575,-20.60113626607171,22.045874688279877,1,2.35
48,-35.01908297327908,8.25398280139016,-40.13443374087971,2.701251155882021,-39.787741729615824,-6.468999738696303,-27.695466329525217,-4.643877447943923,-31.125303497571476,5.9974353748561375,-50.005956657678404,-0.7582656105984191,-29.954228636189736,18.301236376499347,-39.07720221053635,14.80698790363661,-35.11168637869222,22.928514102917063,-18.218395348454152,8.475959875475617,-20.173002374761776,21.88539656150678,1,2.4000000000000004
49,-34.965266886202244,8.213791438630786,-40.072495889525044,2.650623159555297,-39.77729810027072,-6.492959447331889,-27.8922835025119,-4.658037763146154,-31.17132918330791,6.052542438138631,-50.01125360785277,-0.7561418056279181,-29.74771363700954,18.329276920787283,-38.991786837383366,14.772173276889164,-35.035070800824656,22.733891212454193,-18.285634007840425,8.48998184019371,-19.774394958714616,21.735985891752502,1,2.45
50,-34.91120438137755,8.17359326652102,-40.01136047772984,2.5998679592228173,-39.76728514471442,-6.516357719364825,-28.085633952816263,-4.67750805673035,-31.208699132901955,6.107978321972234,-50.01865950046452,-0.7531724230545822,-29.535408864781562,18.358291140795977,-38.903215341593096,14.74261531999755,-34.959563465596176,22.536775379676627,-18.349904818378416,8.503384889064586,-19.405314017930188,21.597642679017078,1,2.5
51,-34.857209423796924,8.133392361974394,-39.951338176269836,2.549045276352923,-39.75799516714779,-6.539041099403452,-28.275414724424675,-4.702485234946277,-31.237207936329632,6.163690448734022,-50.028321899999085,-0.7492982970985449,-29.317551208143623,18.388254381033956,-38.811853533797155,14.718361169924917,-34.88532404729109,22.33748206767611,-18.411261094718068,8.516180140337013,-19.065759552408515,21.470366923300475,1,2.5500000000000003
52,-34.80359597845227,8.09319280190442,-39.892739655920806,2.4982148324139137,-39.74972047177167,-6.560856132056106,-28.461522861323594,-4.733166204043646,-31.256650183566915,6.219626240801088,-50.04038837094186,-0.7444602619800792,-29.094377555733526,18.419141986009812,-38.718067224627156,14.699457963634435,-34.81251222019367,22.136326739544383,-18.469756151509376,8.528378712259716,-18.755731562149606,21.354158624602707,1,2.6
53,-34.75067801033551,8.052998663224617,-39.83587558745848,2.4474363488740867,-39.74275336278692,-6.581649361931128,-28.643855407499423,-4.769747870272168,-31.26682046458985,6.275733120550534,-50.05500647777826,-0.7385991519193379,-28.8661247961891,18.450929300232122,-38.6222222247147,14.685952838089312,-34.74128765858821,21.9336248583732,-18.525443303402312,8.539991723081478,-18.475230047153435,21.24901778292378,1,2.6500000000000004
54,-34.69876948443855,8.012814022848499,-39.78105664165862,2.3967695472017776,-39.737386144394385,-6.601267333636868,-28.822309406938565,-4.8124271398815734,-31.267513369374388,6.331958510359443,-50.072323784993706,-0.7316558011365748,-28.633029818148138,18.483591668209446,-38.52468434469138,14.677892930252632,-34.67181003675901,21.72969188725429,-18.57837586504682,8.551030291051045,-18.22425500742005,21.15494439826368,1,2.7
55,-34.6481843657533,7.972642957689595,-39.728593489297,2.3462741488652816,-39.73391112079494,-6.619556591781663,-28.996781903627493,-4.861400919121588,-31.258523487896543,6.388249832604922,-50.09248785707362,-0.7235710438519376,-28.395329510248484,18.51710443445035,-38.42581939518881,14.67532537708761,-34.60423902899036,21.524843289279417,-18.62860715109288,8.561505534417165,-18.00280644294939,21.07193847062242,1,2.75
56,-34.59923661927167,7.932489544661426,-39.67879680114933,2.2960098753329046,-39.73262059618941,-6.636363680973905,-29.167169941552537,-4.916866114241962,-31.23964541013232,6.4445545096640435,-50.1156462585034,-0.7142857142857094,-28.153260761127935,18.551442943463424,-38.325993186838595,14.6782973155574,-34.538734309566536,21.319394527540304,-18.676190476190477,8.571428571428566,-17.8108843537415,20.999999999999986,1,2.8000000000000003
57,-34.552171024833946,7.892357125222403,-39.63186156120405,2.246026913943029,-39.73371266701691,-6.6515997403462315,-29.333437548823113,-4.9789268427373194,-31.21081172292703,6.500767194557253,-50.14181361336763,-0.7037939489310034,-27.907135988402224,18.586568051847593,-38.22555067796589,14.686775519153528,-34.47543902372894,21.113609641408047,-18.721179154989567,8.580810520334044,-17.868971294399305,20.99062479721737,1,2.85
58,-34.50695562167358,7.852246099010421,-39.58752000630021,2.196337315514213,-39.73700859866956,-6.665434287128923,-29.49581669004006,-5.047316067082234,-31.17250700060305,6.556571462878199,-50.17047278414745,-0.6923030933729174,-27.657569725598673,18.62238266456323,-38.124753417669986,14.700405307480855,-34.414430200547194,20.907546975371037,-18.76362650214012,8.589662499382317,-17.93320732089855,20.980135221495036,1,2.9000000000000004
59,-34.46348926387251,7.812156130208311,-39.545388686489545,2.146943596735147,-39.742235448777684,-6.6781014330765585,-29.6546063139272,-5.121673960996103,-31.125353814352138,6.611598120863918,-50.2009736929232,-0.6800737954694569,-27.40525203522255,18.65877519866112,-38.023842102743686,14.718751636672618,-34.35576834004809,20.701213450197045,-18.80358583229211,8.597995626822149,-18.002779625837974,20.968538066911236,1,2.95
60,-34.42167080551258,7.77208688299886,-39.50508415182375,2.097848274294406,-39.74912027497164,-6.689835289943719,-29.810105369208316,-5.2016406981984025,-31.06997473536599,6.665477974751442,-50.232666261775165,-0.6673667030786657,-27.150872979779077,18.695634071192018,-37.92305742997987,14.741379462862124,-34.29951394225835,20.4946159866538,-18.841110460095482,8.605821020902312,-18.076875401816206,20.955840127544118,1,3.0
61,-34.381399100675665,7.732038021564904,-39.466222952354606,2.049053864880669,-39.75739013488178,-6.700869969484974,-29.962612804607232,-5.286856452408614,-31.006992334836337,6.717841830777761,-50.264900412783675,-0.6544424640585592,-26.8951226217735,18.732847699206655,-37.82264009617134,14.767853742182544,-34.24572750720473,20.28776150550906,-18.876253700200245,8.613149799871529,-18.154681841431906,20.942048197471905,1,3.0500000000000003
62,-34.34257300344361,7.6920092100892,-39.42842163813377,2.0005628851825557,-39.76677208613847,-6.711439583454967,-30.11242756884771,-5.376961397346175,-30.937029183954866,6.76832049517989,-50.29702606802903,-0.6415617262671668,-26.638691023711115,18.770304499755802,-37.722830798110955,14.797739430767152,-34.19446953491396,20.080656927530566,-18.90906886725636,8.61999308197855,-18.23538613728376,20.92716907077282,1,3.1
63,-34.30509136789833,7.652000112754624,-39.39129675921303,1.9523778518886972,-39.77699318637204,-6.721778243608244,-30.2598486106536,-5.47159570673053,-30.860707853913333,6.816544774194873,-50.32839314959156,-0.6289851375625375,-26.382268248097095,18.807892889890255,-37.62387023259153,14.830601484749186,-34.1458005254128,19.87330917348606,-18.939609275913753,8.626361985472148,-18.31817548197046,20.911209541525,1,3.1500000000000004
64,-34.268853048121635,7.612010393743926,-39.35446486564405,1.9045012816877547,-39.78778049321287,-6.732120061699432,-30.40517487874866,-5.570399554281158,-30.778650915903416,6.862145474059698,-50.35835157955157,-0.6169733458026815,-26.12654435743672,18.845501286660696,-37.52599909640589,14.866004860261887,-34.099780978728006,19.665725164143296,-18.967928240822445,8.632267628601074,-18.402237068090617,20.89417640380671,1,3.2
65,-34.23375689819543,7.572039717239933,-39.317542507478585,1.856935691268361,-39.79886106429129,-6.7426991494830775,-30.54870532185668,-5.673013113717514,-30.691480941116865,6.904753401011372,-50.38625127998935,-0.6057869988456187,-25.87220941423524,18.88301810711795,-37.42945808634689,14.903514513438488,-34.05647139488631,19.457911820270027,-18.994079076632367,8.637721129614079,-18.48675808824296,20.876076451696065,1,3.25
66,-34.199701772201564,7.53208774742544,-39.28014623476837,1.8096835973191336,-39.80996195723766,-6.753749618713812,-30.690738888701496,-5.7790765587590505,-30.599820500745373,6.943999361286962,-50.411442172985254,-0.5956867445493885,-25.619953480997893,18.920331768312742,-37.334487899207375,14.942695400412253,-34.01593227391446,19.249876062633977,-19.01811509799353,8.642733606759904,-18.57092573502612,20.856916479271344,1,3.3000000000000003
